Hugo_Symbol	Amp	Del	total	AlteredSamples
GLUD1P7	0	103	103	61
GPRIN2	0	103	103	61
H2AFY2	0	103	103	61
HERC4	0	103	103	61
HK1	0	103	103	61
HKDC1	0	103	103	61
HNRNPA1P33	0	103	103	61
HNRNPA3P1	0	103	103	61
HNRNPF	0	103	103	61
HNRNPH3	0	103	103	61
IPMK	0	103	103	61
JMJD1C	0	103	103	61
JMJD1C-AS1	0	103	103	61
KIF1BP	0	103	103	61
LINC00619	0	103	103	61
LINC00839	0	103	103	61
LINC00840	0	103	103	61
LINC00841	0	103	103	61
LINC00842	0	103	103	61
LINC00844	0	103	103	61
LINC00845	0	103	103	61
LINC01264	0	103	103	61
LINC01468	0	103	103	61
LINC01515	0	103	103	61
LINC01518	0	103	103	61
LINC01553	0	103	103	61
LOC101928887	0	103	103	61
LOC101928961	0	103	103	61
LOC101928994	0	103	103	61
LOC101929445	0	103	103	61
LOC102724264	0	103	103	61
LOC102724323	0	103	103	61
LOC102724593	0	103	103	61
LOC102724719	0	103	103	61
LOC105378269	0	103	103	61
LOC105378292	0	103	103	61
LOC105378311	0	103	103	61
LOC105378330	0	103	103	61
LOC107001062	0	103	103	61
LOC283028	0	103	103	61
LOC283045	0	103	103	61
LOC441666	0	103	103	61
LRRC18	0	103	103	61
LRRC20	0	103	103	61
LRRTM3	0	103	103	61
MAPK8	0	103	103	61
MARCH8	0	103	103	61
MBL2	0	103	103	61
MIR1254-1	0	103	103	61
MIR1296	0	103	103	61
MIR3156-1	0	103	103	61
MIR3924	0	103	103	61
MIR4294	0	103	103	61
MIR5100	0	103	103	61
MIR548F1	0	103	103	61
MIR605	0	103	103	61
MIR7151	0	103	103	61
MRLN	0	103	103	61
MSMB	0	103	103	61
MTRNR2L5	0	103	103	61
MYPN	0	103	103	61
NCOA4	0	103	103	61
NEUROG3	0	103	103	61
NODAL	0	103	103	61
NPFFR1	0	103	103	61
NPY4R	0	103	103	61
NRBF2	0	103	103	61
OGDHL	0	103	103	61
OR13A1	0	103	103	61
PALD1	0	103	103	61
PARG	0	103	103	61
PARGP1	0	103	103	61
PBLD	0	103	103	61
PCBD1	0	103	103	61
PCDH15	0	103	103	61
PGBD3	0	103	103	61
PHYHIPL	0	103	103	61
POU5F1P5	0	103	103	61
PPA1	0	103	103	61
PRF1	0	103	103	61
PRKG1	0	103	103	61
PRKG1-AS1	0	103	103	61
PTPN20	0	103	103	61
RASGEF1A	0	103	103	61
RASSF4	0	103	103	61
RBP3	0	103	103	61
REEP3	0	103	103	61
RET	0	103	103	61
RHOBTB1	0	103	103	61
RSU1P2	0	103	103	61
RTKN2	0	103	103	61
RUFY2	0	103	103	61
SAR1A	0	103	103	61
SGMS1	0	103	103	61
SGMS1-AS1	0	103	103	61
SGPL1	0	103	103	61
SIRT1	0	103	103	61
SLC16A9	0	103	103	61
SLC18A3	0	103	103	61
SLC25A16	0	103	103	61
SNORD98	0	103	103	61
SRGN	0	103	103	61
STOX1	0	103	103	61
SUPV3L1	0	103	103	61
SYT15	0	103	103	61
TACR2	0	103	103	61
TBATA	0	103	103	61
TET1	0	103	103	61
TFAM	0	103	103	61
TIMM23	0	103	103	61
TIMM23B	0	103	103	61
TMEM26	0	103	103	61
TMEM26-AS1	0	103	103	61
TMEM72	0	103	103	61
TMEM72-AS1	0	103	103	61
TSPAN15	0	103	103	61
TYSND1	0	103	103	61
UBE2D1	0	103	103	61
VPS26A	0	103	103	61
VSTM4	0	103	103	61
WDFY4	0	103	103	61
ZFAND4	0	103	103	61
ZNF22	0	103	103	61
ZNF239	0	103	103	61
ZNF32	0	103	103	61
ZNF32-AS1	0	103	103	61
ZNF32-AS2	0	103	103	61
ZNF32-AS3	0	103	103	61
ZNF33B	0	103	103	61
ZNF365	0	103	103	61
ZNF37BP	0	103	103	61
ZNF485	0	103	103	61
ZNF487	0	103	103	61
ZNF488	0	103	103	61
ZWINT	0	103	103	61
ADNP2	0	102	102	102
ATP9B	0	102	102	102
BCL2	0	102	102	102
C18orf63	0	102	102	102
C18orf65	0	102	102	102
CBLN2	0	102	102	102
CCBE1	0	102	102	102
CCDC102B	0	102	102	102
CD226	0	102	102	102
CDH19	0	102	102	102
CDH20	0	102	102	102
CDH7	0	102	102	102
CNDP1	0	102	102	102
CNDP2	0	102	102	102
CPLX4	0	102	102	102
CTDP1	0	102	102	102
CYB5A	0	102	102	102
DOK6	0	102	102	102
DSEL	0	102	102	102
FAM69C	0	102	102	102
FBXO15	0	102	102	102
GALR1	0	102	102	102
GRP	0	102	102	102
GTSCR1	0	102	102	102
HMSD	0	102	102	102
HSBP1L1	0	102	102	102
KCNG2	0	102	102	102
KDSR	0	102	102	102
KIAA1468	0	102	102	102
LINC00305	0	102	102	102
LINC00683	0	102	102	102
LINC00908	0	102	102	102
LINC00909	0	102	102	102
LINC01029	0	102	102	102
LINC01538	0	102	102	102
LINC01541	0	102	102	102
LINC01544	0	102	102	102
LMAN1	0	102	102	102
LOC100131655	0	102	102	102
LOC100505797	0	102	102	102
LOC100505817	0	102	102	102
LOC100505853	0	102	102	102
LOC101060542	0	102	102	102
LOC101927481	0	102	102	102
LOC101927606	0	102	102	102
LOC101927651	0	102	102	102
LOC101927989	0	102	102	102
LOC102724913	0	102	102	102
LOC105372179	0	102	102	102
LOC284241	0	102	102	102
LOC284294	0	102	102	102
LOC339298	0	102	102	102
LOC400655	0	102	102	102
LOC400661	0	102	102	102
LOC643542	0	102	102	102
MBP	0	102	102	102
MC4R	0	102	102	102
MIR5011	0	102	102	102
MIR548AV	0	102	102	102
NETO1	0	102	102	102
NFATC1	0	102	102	102
OACYLP	0	102	102	102
PARD6G	0	102	102	102
PARD6G-AS1	0	102	102	102
PHLPP1	0	102	102	102
PIGN	0	102	102	102
PMAIP1	0	102	102	102
PQLC1	0	102	102	102
RAX	0	102	102	102
RBFA	0	102	102	102
RBFADN	0	102	102	102
RNF152	0	102	102	102
RTTN	0	102	102	102
SALL3	0	102	102	102
SEC11C	0	102	102	102
SERPINB10	0	102	102	102
SERPINB11	0	102	102	102
SERPINB12	0	102	102	102
SERPINB13	0	102	102	102
SERPINB2	0	102	102	102
SERPINB3	0	102	102	102
SERPINB4	0	102	102	102
SERPINB5	0	102	102	102
SERPINB7	0	102	102	102
SERPINB8	0	102	102	102
SMIM21	0	102	102	102
SOCS6	0	102	102	102
TIMM21	0	102	102	102
TMX3	0	102	102	102
TNFRSF11A	0	102	102	102
TSHZ1	0	102	102	102
TXNL4A	0	102	102	102
VPS4B	0	102	102	102
ZADH2	0	102	102	102
ZCCHC2	0	102	102	102
ZNF236	0	102	102	102
ZNF407	0	102	102	102
ZNF516	0	102	102	102
ZNF532	0	102	102	102
ABCC13	0	100	100	100
ADAMTS1	0	100	100	100
ADAMTS5	0	100	100	100
ANKRD20A11P	0	100	100	100
ANKRD30BP2	0	100	100	100
APP	0	100	100	100
ATP5J	0	100	100	100
BACH1	0	100	100	100
BACH1-IT2	0	100	100	100
BAGE	0	100	100	100
BAGE2	0	100	100	100
BAGE3	0	100	100	100
BAGE4	0	100	100	100
BTG3	0	100	100	100
C21orf140	0	100	100	100
C21orf33	0	100	100	100
C21orf91	0	100	100	100
C21orf91-OT1	0	100	100	100
CBS	0	100	100	100
CCT8	0	100	100	100
CHODL	0	100	100	100
CHODL-AS1	0	100	100	100
CLDN17	0	100	100	100
CLDN8	0	100	100	100
CRYAA	0	100	100	100
CXADR	0	100	100	100
CYP4F29P	0	100	100	100
CYYR1	0	100	100	100
CYYR1-AS1	0	100	100	100
D21S2088E	0	100	100	100
FRGCA	0	100	100	100
GABPA	0	100	100	100
GRIK1	0	100	100	100
GRIK1-AS1	0	100	100	100
GRIK1-AS2	0	100	100	100
HSPA13	0	100	100	100
ICOSLG	0	100	100	100
JAM2	0	100	100	100
KCNE1B	0	100	100	100
KCNIP4	0	100	100	100
KCNIP4-IT1	0	100	100	100
KRTAP11-1	0	100	100	100
KRTAP13-1	0	100	100	100
KRTAP13-2	0	100	100	100
KRTAP13-3	0	100	100	100
KRTAP13-4	0	100	100	100
KRTAP15-1	0	100	100	100
KRTAP19-1	0	100	100	100
KRTAP19-2	0	100	100	100
KRTAP19-3	0	100	100	100
KRTAP19-4	0	100	100	100
KRTAP19-5	0	100	100	100
KRTAP19-6	0	100	100	100
KRTAP19-7	0	100	100	100
KRTAP19-8	0	100	100	100
KRTAP20-1	0	100	100	100
KRTAP20-2	0	100	100	100
KRTAP20-3	0	100	100	100
KRTAP20-4	0	100	100	100
KRTAP21-1	0	100	100	100
KRTAP21-2	0	100	100	100
KRTAP21-3	0	100	100	100
KRTAP22-1	0	100	100	100
KRTAP22-2	0	100	100	100
KRTAP23-1	0	100	100	100
KRTAP24-1	0	100	100	100
KRTAP25-1	0	100	100	100
KRTAP26-1	0	100	100	100
KRTAP27-1	0	100	100	100
KRTAP6-1	0	100	100	100
KRTAP6-2	0	100	100	100
KRTAP6-3	0	100	100	100
KRTAP7-1	0	100	100	100
KRTAP8-1	0	100	100	100
LINC00113	0	100	100	100
LINC00158	0	100	100	100
LINC00161	0	100	100	100
LINC00189	0	100	100	100
LINC00307	0	100	100	100
LINC00308	0	100	100	100
LINC00313	0	100	100	100
LINC00314	0	100	100	100
LINC00317	0	100	100	100
LINC00319	0	100	100	100
LINC00320	0	100	100	100
LINC00515	0	100	100	100
LINC01425	0	100	100	100
LINC01549	0	100	100	100
LIPI	0	100	100	100
LOC100507412	0	100	100	100
LOC101927843	0	100	100	100
LOC101927869	0	100	100	100
LOC101927973	0	100	100	100
LOC102723360	0	100	100	100
LOC102724188	0	100	100	100
LOC102724219	0	100	100	100
LOC102724354	0	100	100	100
LOC102724428	0	100	100	100
LOC102724652	0	100	100	100
LOC102724843	0	100	100	100
LOC105372751	0	100	100	100
LOC105372833	0	100	100	100
LOC105374516	0	100	100	100
LOC105379511	0	100	100	100
LOC105379514	0	100	100	100
LOC150051	0	100	100	100
LOC284825	0	100	100	100
LOC339622	0	100	100	100
LOC388813	0	100	100	100
LTN1	0	100	100	100
MAP3K7CL	0	100	100	100
MGC39584	0	100	100	100
MIR125B2	0	100	100	100
MIR155	0	100	100	100
MIR155HG	0	100	100	100
MIR3118-1	0	100	100	100
MIR3156-3	0	100	100	100
MIR3648-1	0	100	100	100
MIR3687-1	0	100	100	100
MIR4327	0	100	100	100
MIR4759	0	100	100	100
MIR548X	0	100	100	100
MIR548XHG	0	100	100	100
MIR6130	0	100	100	100
MIR663A	0	100	100	100
MIR6724-1	0	100	100	100
MIR6724-2	0	100	100	100
MIR6724-3	0	100	100	100
MIR7978	0	100	100	100
MIR8069-1	0	100	100	100
MIR99A	0	100	100	100
MIR99AHG	0	100	100	100
MIRLET7C	0	100	100	100
MRPL39	0	100	100	100
N6AMT1	0	100	100	100
NCAM2	0	100	100	100
NRIP1	0	100	100	100
POTED	0	100	100	100
PWP2	0	100	100	100
RBM11	0	100	100	100
RNA18S5	0	100	100	100
RNA28S5	0	100	100	100
RNA45S5	0	100	100	100
RNA5-8S5	0	100	100	100
RWDD2B	0	100	100	100
SAMSN1	0	100	100	100
SAMSN1-AS1	0	100	100	100
SIK1	0	100	100	100
SMIM11A	0	100	100	100
SMIM11B	0	100	100	100
TEKT4P2	0	100	100	100
TIAM1	0	100	100	100
TMPRSS15	0	100	100	100
TPTE	0	100	100	100
U2AF1	0	100	100	100
U2AF1L5	0	100	100	100
USP16	0	100	100	100
USP25	0	100	100	100
[FGF3]	100	0	100	100
CCSER1	0	99	99	99
PARD3	0	99	99	74
PARD3-AS1	0	99	99	74
RUNX1	0	99	99	99
RUNX1-IT1	0	99	99	99
CLPTM1L	96	0	96	96
MIR4457	96	0	96	96
TERT	96	0	96	96
CSMD1	0	94	94	94
LOC101927815	0	94	94	94
AADAT	0	93	93	93
ACSL1	0	93	93	93
ADAM29	0	93	93	93
AGA	0	93	93	93
ANKRD37	0	93	93	93
ASB5	0	93	93	93
C4orf47	0	93	93	93
CASP3	0	93	93	93
CCDC110	0	93	93	93
CDKN2AIP	0	93	93	93
CENPU	0	93	93	93
CEP44	0	93	93	93
CFAP97	0	93	93	93
CLCN3	0	93	93	93
CLDN22	0	93	93	93
CLDN24	0	93	93	93
CYP4V2	0	93	93	93
DBET	0	93	93	93
DCTD	0	93	93	93
DUX4	0	93	93	93
ENPP6	0	93	93	93
F11	0	93	93	93
F11-AS1	0	93	93	93
FAM149A	0	93	93	93
FAM92A1P2	0	93	93	93
FAT1	0	93	93	93
FBXO8	0	93	93	93
FLJ38576	0	93	93	93
FRG1	0	93	93	93
FRG2	0	93	93	93
GALNT7	0	93	93	93
GALNTL6	0	93	93	93
GLRA3	0	93	93	93
GPM6A	0	93	93	93
HAND2	0	93	93	93
HAND2-AS1	0	93	93	93
HELT	0	93	93	93
HMGB2	0	93	93	93
HPF1	0	93	93	93
HPGD	0	93	93	93
ING2	0	93	93	93
IRF2	0	93	93	93
KLKB1	0	93	93	93
LINC00290	0	93	93	93
LINC01060	0	93	93	93
LINC01093	0	93	93	93
LINC01098	0	93	93	93
LINC01099	0	93	93	93
LINC01262	0	93	93	93
LINC01596	0	93	93	93
LINC01612	0	93	93	93
LOC100506085	0	93	93	93
LOC100506107	0	93	93	93
LOC100506122	0	93	93	93
LOC100506272	0	93	93	93
LOC101928314	0	93	93	93
LOC101928509	0	93	93	93
LOC101928551	0	93	93	93
LOC101928590	0	93	93	93
LOC101930370	0	93	93	93
LOC102723766	0	93	93	93
LOC105377590	0	93	93	93
LOC339975	0	93	93	93
LOC389247	0	93	93	93
LOC441052	0	93	93	93
LOC728175	0	93	93	93
LOC90768	0	93	93	93
LRP2BP	0	93	93	93
LVCAT8	0	93	93	93
MFAP3L	0	93	93	93
MIR1305	0	93	93	93
MIR3945	0	93	93	93
MIR3945HG	0	93	93	93
MIR4276	0	93	93	93
MIR4455	0	93	93	93
MIR548T	0	93	93	93
MIR6082	0	93	93	93
MTNR1A	0	93	93	93
NEIL3	0	93	93	93
NEK1	0	93	93	93
PDLIM3	0	93	93	93
PRIMPOL	0	93	93	93
RWDD4	0	93	93	93
SAP30	0	93	93	93
SCRG1	0	93	93	93
SLC25A4	0	93	93	93
SLED1	0	93	93	93
SNX25	0	93	93	93
SORBS2	0	93	93	93
SPATA4	0	93	93	93
SPCS3	0	93	93	93
STOX2	0	93	93	93
TENM3	0	93	93	93
TLR3	0	93	93	93
TRAPPC11	0	93	93	93
TRIML1	0	93	93	93
TRIML2	0	93	93	93
UFSP2	0	93	93	93
VEGFC	0	93	93	93
WDR17	0	93	93	93
WWC2	0	93	93	93
WWC2-AS1	0	93	93	93
WWC2-AS2	0	93	93	93
ZFP42	0	93	93	93
[LINC01132]	92	0	92	92
LINC01002	0	87	87	87
MIER2	0	87	87	87
OR4F17	0	87	87	87
PLPP2	0	87	87	87
THEG	0	87	87	87
WASH5P	0	87	87	87
ABL2	85	0	85	85
ACKR1	85	0	85	85
ACP6	85	0	85	85
ADAM15	85	0	85	85
ADAM30	85	0	85	85
ADAMTS4	85	0	85	85
ADAMTSL4	85	0	85	85
ADAMTSL4-AS1	85	0	85	85
ADAR	85	0	85	85
ADCY10	85	0	85	85
AIM2	85	0	85	85
ALDH9A1	85	0	85	85
ANGPTL1	85	0	85	85
ANKRD34A	85	0	85	85
ANKRD35	85	0	85	85
ANKRD36BP1	85	0	85	85
ANKRD45	85	0	85	85
ANP32E	85	0	85	85
ANXA9	85	0	85	85
APCS	85	0	85	85
APH1A	85	0	85	85
APOA2	85	0	85	85
AQP10	85	0	85	85
ARHGAP30	85	0	85	85
ARHGEF11	85	0	85	85
ARHGEF2	85	0	85	85
ARNT	85	0	85	85
ASH1L	85	0	85	85
ASH1L-AS1	85	0	85	85
ASTN1	85	0	85	85
ATF6	85	0	85	85
ATP1A2	85	0	85	85
ATP1A4	85	0	85	85
ATP1B1	85	0	85	85
ATP8B2	85	0	85	85
AXDND1	85	0	85	85
B4GALT3	85	0	85	85
BCAN	85	0	85	85
BCL9	85	0	85	85
BGLAP	85	0	85	85
BLZF1	85	0	85	85
BNIPL	85	0	85	85
BOLA1	85	0	85	85
BRINP2	85	0	85	85
C1orf105	85	0	85	85
C1orf111	85	0	85	85
C1orf112	85	0	85	85
C1orf189	85	0	85	85
C1orf204	85	0	85	85
C1orf220	85	0	85	85
C1orf226	85	0	85	85
C1orf43	85	0	85	85
C1orf54	85	0	85	85
C1orf56	85	0	85	85
C1orf61	85	0	85	85
C1orf68	85	0	85	85
C2CD4D	85	0	85	85
C7	85	0	85	85
CA14	85	0	85	85
CACYBP	85	0	85	85
CADM3	85	0	85	85
CADM3-AS1	85	0	85	85
CARD6	85	0	85	85
CASQ1	85	0	85	85
CCDC181	85	0	85	85
CCDC190	85	0	85	85
CCT3	85	0	85	85
CD160	85	0	85	85
CD1A	85	0	85	85
CD1B	85	0	85	85
CD1C	85	0	85	85
CD1D	85	0	85	85
CD1E	85	0	85	85
CD244	85	0	85	85
CD247	85	0	85	85
CD48	85	0	85	85
CD5L	85	0	85	85
CD84	85	0	85	85
CDC42SE1	85	0	85	85
CELF3	85	0	85	85
CENPL	85	0	85	85
CERS2	85	0	85	85
CFAP126	85	0	85	85
CFAP45	85	0	85	85
CGN	85	0	85	85
CH17-408M7.1	85	0	85	85
CHD1L	85	0	85	85
CHRNB2	85	0	85	85
CHTOP	85	0	85	85
CIART	85	0	85	85
CKS1B	85	0	85	85
CLK2	85	0	85	85
COPA	85	0	85	85
CRABP2	85	0	85	85
CRCT1	85	0	85	85
CREB3L4	85	0	85	85
CREG1	85	0	85	85
CRNN	85	0	85	85
CRP	85	0	85	85
CRTC2	85	0	85	85
CTSK	85	0	85	85
CTSS	85	0	85	85
CYCSP52	85	0	85	85
DAP3	85	0	85	85
DARS2	85	0	85	85
DCAF6	85	0	85	85
DCAF8	85	0	85	85
DCST1	85	0	85	85
DCST2	85	0	85	85
DDR2	85	0	85	85
DEDD	85	0	85	85
DENND4B	85	0	85	85
DNM3	85	0	85	85
DNM3-IT1	85	0	85	85
DNM3OS	85	0	85	85
DPM3	85	0	85	85
DPT	85	0	85	85
DRD5P2	85	0	85	85
DUSP12	85	0	85	85
DUSP23	85	0	85	85
DUSP27	85	0	85	85
ECM1	85	0	85	85
EFNA1	85	0	85	85
EFNA3	85	0	85	85
EFNA4	85	0	85	85
EMBP1	85	0	85	85
ENSA	85	0	85	85
ETV3	85	0	85	85
ETV3L	85	0	85	85
F11R	85	0	85	85
F5	85	0	85	85
FALEC	85	0	85	85
FAM163A	85	0	85	85
FAM189B	85	0	85	85
FAM20B	85	0	85	85
FAM231D	85	0	85	85
FAM63A	85	0	85	85
FAM72B	85	0	85	85
FAM72C	85	0	85	85
FAM72D	85	0	85	85
FAM78B	85	0	85	85
FASLG	85	0	85	85
FCER1A	85	0	85	85
FCER1G	85	0	85	85
FCGR1A	85	0	85	85
FCGR1B	85	0	85	85
FCGR1CP	85	0	85	85
FCGR2A	85	0	85	85
FCGR2B	85	0	85	85
FCGR2C	85	0	85	85
FCGR3A	85	0	85	85
FCGR3B	85	0	85	85
FCRL1	85	0	85	85
FCRL2	85	0	85	85
FCRL3	85	0	85	85
FCRL4	85	0	85	85
FCRL5	85	0	85	85
FCRL6	85	0	85	85
FCRLA	85	0	85	85
FCRLB	85	0	85	85
FDPS	85	0	85	85
FLAD1	85	0	85	85
FLG	85	0	85	85
FLG-AS1	85	0	85	85
FLG2	85	0	85	85
FMO1	85	0	85	85
FMO2	85	0	85	85
FMO3	85	0	85	85
FMO4	85	0	85	85
FMO5	85	0	85	85
FMO6P	85	0	85	85
FMO9P	85	0	85	85
GABPB2	85	0	85	85
GAS5	85	0	85	85
GAS5-AS1	85	0	85	85
GATAD2B	85	0	85	85
GBA	85	0	85	85
GBAP1	85	0	85	85
GBAT2	85	0	85	85
GJA5	85	0	85	85
GJA8	85	0	85	85
GLMP	85	0	85	85
GNRHR2	85	0	85	85
GOLPH3L	85	0	85	85
GON4L	85	0	85	85
GORAB	85	0	85	85
GPA33	85	0	85	85
GPATCH4	85	0	85	85
GPR161	85	0	85	85
GPR52	85	0	85	85
GPR89A	85	0	85	85
GPR89B	85	0	85	85
HAPLN2	85	0	85	85
HAX1	85	0	85	85
HCN3	85	0	85	85
HDGF	85	0	85	85
HFE2	85	0	85	85
HIST2H2AA3	85	0	85	85
HIST2H2AB	85	0	85	85
HIST2H2AC	85	0	85	85
HIST2H2BA	85	0	85	85
HIST2H2BC	85	0	85	85
HIST2H2BE	85	0	85	85
HIST2H2BF	85	0	85	85
HIST2H3A	85	0	85	85
HIST2H3D	85	0	85	85
HIST2H4A	85	0	85	85
HMGCS2	85	0	85	85
HORMAD1	85	0	85	85
HRNR	85	0	85	85
HSD17B7	85	0	85	85
HSD3B1	85	0	85	85
HSD3BP4	85	0	85	85
HSPA6	85	0	85	85
HSPA7	85	0	85	85
HYDIN2	85	0	85	85
IFI16	85	0	85	85
IGSF8	85	0	85	85
IGSF9	85	0	85	85
IL6R	85	0	85	85
ILDR2	85	0	85	85
ILF2	85	0	85	85
INSRR	85	0	85	85
INTS3	85	0	85	85
IQGAP3	85	0	85	85
ISG20L2	85	0	85	85
ITGA10	85	0	85	85
ITLN1	85	0	85	85
ITLN2	85	0	85	85
IVL	85	0	85	85
JTB	85	0	85	85
KCNJ10	85	0	85	85
KCNJ9	85	0	85	85
KCNN3	85	0	85	85
KIAA0040	85	0	85	85
KIAA0907	85	0	85	85
KIFAP3	85	0	85	85
KIRREL	85	0	85	85
KLHDC9	85	0	85	85
KLHL20	85	0	85	85
KPRP	85	0	85	85
KRTCAP2	85	0	85	85
LAMTOR2	85	0	85	85
LCE1A	85	0	85	85
LCE1B	85	0	85	85
LCE1C	85	0	85	85
LCE1D	85	0	85	85
LCE1E	85	0	85	85
LCE1F	85	0	85	85
LCE2A	85	0	85	85
LCE2B	85	0	85	85
LCE2C	85	0	85	85
LCE2D	85	0	85	85
LCE3A	85	0	85	85
LCE3B	85	0	85	85
LCE3C	85	0	85	85
LCE3D	85	0	85	85
LCE3E	85	0	85	85
LCE4A	85	0	85	85
LCE5A	85	0	85	85
LCE6A	85	0	85	85
LELP1	85	0	85	85
LENEP	85	0	85	85
LINC00622	85	0	85	85
LINC00623	85	0	85	85
LINC00624	85	0	85	85
LINC00626	85	0	85	85
LINC00869	85	0	85	85
LINC00970	85	0	85	85
LINC01133	85	0	85	85
LINC01138	85	0	85	85
LINC01142	85	0	85	85
LINC01363	85	0	85	85
LINGO4	85	0	85	85
LIX1L	85	0	85	85
LMNA	85	0	85	85
LMX1A	85	0	85	85
LOC100131107	85	0	85	85
LOC100132057	85	0	85	85
LOC100132111	85	0	85	85
LOC100147773	85	0	85	85
LOC100422212	85	0	85	85
LOC100505666	85	0	85	85
LOC100505795	85	0	85	85
LOC100505824	85	0	85	85
LOC100505918	85	0	85	85
LOC100506023	85	0	85	85
LOC100506548	85	0	85	85
LOC100507670	85	0	85	85
LOC101927429	85	0	85	85
LOC101927468	85	0	85	85
LOC101928009	85	0	85	85
LOC101928034	85	0	85	85
LOC101928120	85	0	85	85
LOC101928177	85	0	85	85
LOC101928372	85	0	85	85
LOC101928404	85	0	85	85
LOC101928565	85	0	85	85
