Hugo_Symbol	Amp	Del	total	AlteredSamples
LINC00396	0	14	14	14
LINC00399	0	14	14	14
LINC00403	0	14	14	14
LINC00408	0	14	14	14
LINC00411	0	14	14	14
LINC00417	0	14	14	14
LINC00421	0	14	14	14
LINC00424	0	14	14	14
LINC00431	0	14	14	14
LINC00442	0	14	14	14
LINC00443	0	14	14	14
LINC00449	0	14	14	14
LINC00452	0	14	14	14
LINC00454	0	14	14	14
LINC00460	0	14	14	14
LINC00539	0	14	14	14
LINC00540	0	14	14	14
LINC00551	0	14	14	14
LINC00552	0	14	14	14
LINC00554	0	14	14	14
LINC00565	0	14	14	14
LINC00567	0	14	14	14
LINC00676	0	14	14	14
LINC01039	0	14	14	14
LINC01043	0	14	14	14
LINC01044	0	14	14	14
LINC01046	0	14	14	14
LINC01054	0	14	14	14
LINC01070	0	14	14	14
LINC01072	0	14	14	14
LINC01232	0	14	14	14
LINC01309	0	14	14	14
LOC100506016	0	14	14	14
LOC101060553	0	14	14	14
LOC101927437	0	14	14	14
LOC101928697	0	14	14	14
LOC101928730	0	14	14	14
LOC101928841	0	14	14	14
LOC105370333	0	14	14	14
LOC105370369	0	14	14	14
MCF2L	0	14	14	14
MCF2L-AS1	0	14	14	14
METTL21C	0	14	14	14
METTL21EP	0	14	14	14
MICU2	0	14	14	14
MIPEPP3	0	14	14	14
MIR1267	0	14	14	14
MIR2681	0	14	14	14
MIR4306	0	14	14	14
MIR4499	0	14	14	14
MIR4502	0	14	14	14
MIR4705	0	14	14	14
MIR5096	0	14	14	14
MIR548AR	0	14	14	14
MIR623	0	14	14	14
MIR8073	0	14	14	14
MIR8075	0	14	14	14
MPHOSPH8	0	14	14	14
MRPL57	0	14	14	14
MYO16	0	14	14	14
MYO16-AS1	0	14	14	14
NALCN	0	14	14	14
NALCN-AS1	0	14	14	14
NAXD	0	14	14	14
PCCA	0	14	14	14
PCCA-AS1	0	14	14	14
PCID2	0	14	14	14
PROZ	0	14	14	14
PSPC1	0	14	14	14
RAB20	0	14	14	14
RASA3	0	14	14	14
SAP18	0	14	14	14
SKA3	0	14	14	14
SLC10A2	0	14	14	14
SLC15A1	0	14	14	14
SOX1	0	14	14	14
SPACA7	0	14	14	14
TEX29	0	14	14	14
TEX30	0	14	14	14
TFDP1	0	14	14	14
TM9SF2	0	14	14	14
TMCO3	0	14	14	14
TMEM255B	0	14	14	14
TMTC4	0	14	14	14
TNFSF13B	0	14	14	14
TPP2	0	14	14	14
TPTE2	0	14	14	14
TUBA3C	0	14	14	14
TUBGCP3	0	14	14	14
UBAC2	0	14	14	14
UBAC2-AS1	0	14	14	14
UPF3A	0	14	14	14
XPO4	0	14	14	14
ZDHHC20	0	14	14	14
ZIC2	0	14	14	14
ZIC5	0	14	14	14
ZMYM2	0	14	14	14
ZMYM5	0	14	14	14
LOC105377458	9	3	12	12
MIR1913	0	12	12	6
RPS6KA2-AS1	0	12	12	6
RPS6KA2-IT1	0	12	12	6
AAMP	0	11	11	11
ABCB6	0	11	11	11
ABR	0	11	11	11
ACADVL	0	11	11	11
ACAP1	0	11	11	11
ACSL3	0	11	11	11
ACTA2	0	11	11	11
ACTA2-AS1	0	11	11	11
ADIRF	0	11	11	11
AGAP1	0	11	11	11
AGAP1-IT1	0	11	11	11
AGAP11	0	11	11	11
AGFG1	0	11	11	11
AIPL1	0	11	11	11
ALK	0	11	11	11
ALOX12	0	11	11	11
ALOX12-AS1	0	11	11	11
ALOX12B	0	11	11	11
ALOX12P2	0	11	11	11
ALOX15	0	11	11	11
ALOX15B	0	11	11	11
ALOX15P1	0	11	11	11
ALOXE3	0	11	11	11
ALPI	0	11	11	11
ALPP	0	11	11	11
ALPPL2	0	11	11	11
ANKFY1	0	11	11	11
ANKRD22	0	11	11	11
ANKZF1	0	11	11	11
AP1S3	0	11	11	11
ARHGEF15	0	11	11	11
ARL4C	0	11	11	11
ARMC9	0	11	11	11
ARPC2	0	11	11	11
ARRB2	0	11	11	11
ASGR1	0	11	11	11
ASGR2	0	11	11	11
ASIC4	0	11	11	11
ASPA	0	11	11	11
ATAD1	0	11	11	11
ATG16L1	0	11	11	11
ATG9A	0	11	11	11
ATP1B2	0	11	11	11
ATP2A3	0	11	11	11
AURKB	0	11	11	11
B3GNT7	0	11	11	11
BCL6B	0	11	11	11
BCS1L	0	11	11	11
BHLHA9	0	11	11	11
BMPR1A	0	11	11	11
BORCS6	0	11	11	11
C10orf99	0	11	11	11
C17orf100	0	11	11	11
C17orf107	0	11	11	11
C17orf49	0	11	11	11
C17orf74	0	11	11	11
C17orf97	0	11	11	11
C1QBP	0	11	11	11
C2orf57	0	11	11	11
C2orf72	0	11	11	11
C2orf82	0	11	11	11
C2orf83	0	11	11	11
CAB39	0	11	11	11
CAMKK1	0	11	11	11
CAMTA2	0	11	11	11
CAPN13	0	11	11	11
CATIP	0	11	11	11
CATIP-AS1	0	11	11	11
CATIP-AS2	0	11	11	11
CCDC140	0	11	11	11
CCDC42	0	11	11	11
CCL20	0	11	11	11
CCSER2	0	11	11	11
CD68	0	11	11	11
CDHR1	0	11	11	11
CDK5R2	0	11	11	11
CFAP52	0	11	11	11
CFAP65	0	11	11	11
CFL1P1	0	11	11	11
CH25H	0	11	11	11
CHD3	0	11	11	11
CHPF	0	11	11	11
CHRNB1	0	11	11	11
CHRND	0	11	11	11
CHRNE	0	11	11	11
CHRNG	0	11	11	11
CLDN7	0	11	11	11
CLEC10A	0	11	11	11
CLIP4	0	11	11	11
CLUH	0	11	11	11
CNOT9	0	11	11	11
CNPPD1	0	11	11	11
CNTROB	0	11	11	11
COL4A3	0	11	11	11
COL4A4	0	11	11	11
COPS7B	0	11	11	11
CRK	0	11	11	11
CRYBA2	0	11	11	11
CTC1	0	11	11	11
CTDNEP1	0	11	11	11
CTDSP1	0	11	11	11
CTNS	0	11	11	11
CUL3	0	11	11	11
CXCL16	0	11	11	11
CXCR1	0	11	11	11
CXCR2	0	11	11	11
CXCR2P1	0	11	11	11
CYB5D1	0	11	11	11
CYB5D2	0	11	11	11
CYP27A1	0	11	11	11
DAW1	0	11	11	11
DBIL5P	0	11	11	11
DERL2	0	11	11	11
DES	0	11	11	11
DGKD	0	11	11	11
DHRS7C	0	11	11	11
DHX33	0	11	11	11
DIRC3	0	11	11	11
DIRC3-AS1	0	11	11	11
DIS3L2	0	11	11	11
DLG4	0	11	11	11
DNAH2	0	11	11	11
DNAJB2	0	11	11	11
DNAJB3	0	11	11	11
DNER	0	11	11	11
DNPEP	0	11	11	11
DOC2B	0	11	11	11
DOCK10	0	11	11	11
DPH1	0	11	11	11
DVL2	0	11	11	11
ECEL1	0	11	11	11
ECEL1P2	0	11	11	11
EFHD1	0	11	11	11
EFNB3	0	11	11	11
EIF4A1	0	11	11	11
EIF4E2	0	11	11	11
EIF5A	0	11	11	11
ELP5	0	11	11	11
EMC6	0	11	11	11
ENO3	0	11	11	11
EPHA4	0	11	11	11
FAM124B	0	11	11	11
FAM134A	0	11	11	11
FAM25A	0	11	11	11
FAM35A	0	11	11	11
FAM57A	0	11	11	11
FAM64A	0	11	11	11
FARSB	0	11	11	11
FAS	0	11	11	11
FAS-AS1	0	11	11	11
FBXO36	0	11	11	11
FBXO39	0	11	11	11
FEV	0	11	11	11
FGF11	0	11	11	11
FXR2	0	11	11	11
GABARAP	0	11	11	11
GALNT14	0	11	11	11
GEMIN4	0	11	11	11
GGT6	0	11	11	11
GHITM	0	11	11	11
GIGYF2	0	11	11	11
GLB1L	0	11	11	11
GLOD4	0	11	11	11
GLTPD2	0	11	11	11
GLUD1	0	11	11	11
GMPPA	0	11	11	11
GP1BA	0	11	11	11
GPBAR1	0	11	11	11
GPR55	0	11	11	11
GPS2	0	11	11	11
GRID1	0	11	11	11
GRID1-AS1	0	11	11	11
GSG2	0	11	11	11
GUCY2D	0	11	11	11
HES7	0	11	11	11
HIC1	0	11	11	11
HJURP	0	11	11	11
HOST2	0	11	11	11
HTR2B	0	11	11	11
IFIT1	0	11	11	11
IFIT1B	0	11	11	11
IFIT2	0	11	11	11
IFIT3	0	11	11	11
IFIT5	0	11	11	11
IHH	0	11	11	11
INCA1	0	11	11	11
INHA	0	11	11	11
INPP5D	0	11	11	11
INPP5K	0	11	11	11
IRS1	0	11	11	11
ITGAE	0	11	11	11
ITM2C	0	11	11	11
KCNAB3	0	11	11	11
KCNE4	0	11	11	11
KCNJ13	0	11	11	11
KCTD11	0	11	11	11
KDM6B	0	11	11	11
KIAA0753	0	11	11	11
KIF1C	0	11	11	11
KLLN	0	11	11	11
KRBA2	0	11	11	11
LBH	0	11	11	11
LCLAT1	0	11	11	11
LDB3	0	11	11	11
LINC00324	0	11	11	11
LINC00471	0	11	11	11
LINC00608	0	11	11	11
LINC00858	0	11	11	11
LINC00863	0	11	11	11
LINC00864	0	11	11	11
LINC01173	0	11	11	11
LINC01494	0	11	11	11
LINC01519	0	11	11	11
LINC01520	0	11	11	11
LIPA	0	11	11	11
LIPF	0	11	11	11
LIPJ	0	11	11	11
LIPK	0	11	11	11
LIPM	0	11	11	11
LIPN	0	11	11	11
LOC100128288	0	11	11	11
LOC100129175	0	11	11	11
LOC100130950	0	11	11	11
LOC100286922	0	11	11	11
LOC100506371	0	11	11	11
LOC100506388	0	11	11	11
LOC100996693	0	11	11	11
LOC100996842	0	11	11	11
LOC101559451	0	11	11	11
LOC101927727	0	11	11	11
LOC101927839	0	11	11	11
LOC101927911	0	11	11	11
LOC101928000	0	11	11	11
LOC101928266	0	11	11	11
LOC101928881	0	11	11	11
LOC101929646	0	11	11	11
LOC101929662	0	11	11	11
LOC102724009	0	11	11	11
LOC103021295	0	11	11	11
LOC105371430	0	11	11	11
LOC105371485	0	11	11	11
LOC105371506	0	11	11	11
LOC105371592	0	11	11	11
LOC105373878	0	11	11	11
LOC105374389	0	11	11	11
LOC105378397	0	11	11	11
LOC151475	0	11	11	11
LOC151484	0	11	11	11
LOC284009	0	11	11	11
LOC284023	0	11	11	11
LOC285043	0	11	11	11
LOC339166	0	11	11	11
LOC440934	0	11	11	11
LOC646736	0	11	11	11
LOC654841	0	11	11	11
LOC728392	0	11	11	11
LRIT1	0	11	11	11
LRIT2	0	11	11	11
MED11	0	11	11	11
MED31	0	11	11	11
METTL16	0	11	11	11
MFF	0	11	11	11
MFSD6L	0	11	11	11
MINK1	0	11	11	11
MINPP1	0	11	11	11
MIR1253	0	11	11	11
MIR132	0	11	11	11
MIR1471	0	11	11	11
MIR153-1	0	11	11	11
MIR195	0	11	11	11
MIR212	0	11	11	11
MIR22	0	11	11	11
MIR22HG	0	11	11	11
MIR26B	0	11	11	11
MIR3131	0	11	11	11
MIR3132	0	11	11	11
MIR3183	0	11	11	11
MIR324	0	11	11	11
MIR346	0	11	11	11
MIR375	0	11	11	11
MIR4268	0	11	11	11
MIR4314	0	11	11	11
MIR4439	0	11	11	11
MIR4520-1	0	11	11	11
MIR4520-2	0	11	11	11
MIR4521	0	11	11	11
MIR4678	0	11	11	11
MIR4679-1	0	11	11	11
MIR4679-2	0	11	11	11
