Hugo_Symbol	Amp	Del	total	AlteredSamples
LOC286114	0	255	255	255
LOC286177	0	255	255	255
LOC286178	0	255	255	255
LOC340357	0	255	255	255
LOC389641	0	255	255	255
LOC392196	0	255	255	255
LOC392232	0	255	255	255
LOC401463	0	255	255	255
LOC649352	0	255	255	255
LOC729732	0	255	255	255
LONRF1	0	255	255	255
LOXL2	0	255	255	255
LPL	0	255	255	255
LRP12	0	255	255	255
LRRC14	0	255	255	255
LRRC24	0	255	255	255
LRRC6	0	255	255	255
LRRC69	0	255	255	255
LRRCC1	0	255	255	255
LSM1	0	255	255	255
LY6D	0	255	255	255
LY6E	0	255	255	255
LY6H	0	255	255	255
LY6K	0	255	255	255
LY96	0	255	255	255
LYN	0	255	255	255
LYNX1	0	255	255	255
LYPD2	0	255	255	255
LYPLA1	0	255	255	255
LZTS1	0	255	255	255
LZTS1-AS1	0	255	255	255
MAF1	0	255	255	255
MAFA	0	255	255	255
MAFA-AS1	0	255	255	255
MAK16	0	255	255	255
MAL2	0	255	255	255
MAPK15	0	255	255	255
MATN2	0	255	255	255
MBOAT4	0	255	255	255
MCM4	0	255	255	255
MCMDC2	0	255	255	255
MED30	0	255	255	255
MFSD3	0	255	255	255
MICU3	0	255	255	255
MINCR	0	255	255	255
MIR1204	0	255	255	255
MIR1205	0	255	255	255
MIR1206	0	255	255	255
MIR1207	0	255	255	255
MIR1208	0	255	255	255
MIR1234	0	255	255	255
MIR124-1	0	255	255	255
MIR124-2	0	255	255	255
MIR124-2HG	0	255	255	255
MIR1273A	0	255	255	255
MIR1302-7	0	255	255	255
MIR1322	0	255	255	255
MIR151A	0	255	255	255
MIR2052	0	255	255	255
MIR2052HG	0	255	255	255
MIR2053	0	255	255	255
MIR30B	0	255	255	255
MIR30D	0	255	255	255
MIR3148	0	255	255	255
MIR3149	0	255	255	255
MIR3150A	0	255	255	255
MIR3150B	0	255	255	255
MIR3151	0	255	255	255
MIR320A	0	255	255	255
MIR3610	0	255	255	255
MIR3622A	0	255	255	255
MIR3622B	0	255	255	255
MIR3686	0	255	255	255
MIR378D2	0	255	255	255
MIR383	0	255	255	255
MIR3926-1	0	255	255	255
MIR3926-2	0	255	255	255
MIR4286	0	255	255	255
MIR4287	0	255	255	255
MIR4288	0	255	255	255
MIR4469	0	255	255	255
MIR4470	0	255	255	255
MIR4471	0	255	255	255
MIR4472-1	0	255	255	255
MIR4661	0	255	255	255
MIR4662A	0	255	255	255
MIR4662B	0	255	255	255
MIR4663	0	255	255	255
MIR4664	0	255	255	255
MIR486-1	0	255	255	255
MIR486-2	0	255	255	255
MIR5194	0	255	255	255
MIR548A3	0	255	255	255
MIR548AA1	0	255	255	255
MIR548AO	0	255	255	255
MIR548AZ	0	255	255	255
MIR548D1	0	255	255	255
MIR548H4	0	255	255	255
MIR548V	0	255	255	255
MIR5680	0	255	255	255
MIR5681A	0	255	255	255
MIR5681B	0	255	255	255
MIR5692A1	0	255	255	255
MIR5692A2	0	255	255	255
MIR5708	0	255	255	255
MIR598	0	255	255	255
MIR599	0	255	255	255
MIR661	0	255	255	255
MIR6841	0	255	255	255
MIR6842	0	255	255	255
MIR6843	0	255	255	255
MIR6844	0	255	255	255
MIR6845	0	255	255	255
MIR6846	0	255	255	255
MIR6847	0	255	255	255
MIR6848	0	255	255	255
MIR6849	0	255	255	255
MIR6850	0	255	255	255
MIR6876	0	255	255	255
MIR6893	0	255	255	255
MIR7112	0	255	255	255
MIR7848	0	255	255	255
MIR8084	0	255	255	255
MIR875	0	255	255	255
MIR937	0	255	255	255
MIR939	0	255	255	255
MMP16	0	255	255	255
MOS	0	255	255	255
MROH1	0	255	255	255
MROH5	0	255	255	255
MROH6	0	255	255	255
MRPL13	0	255	255	255
MRPL15	0	255	255	255
MRPS28	0	255	255	255
MSC	0	255	255	255
MSC-AS1	0	255	255	255
MSR1	0	255	255	255
MSRA	0	255	255	255
MTBP	0	255	255	255
MTDH	0	255	255	255
MTERF3	0	255	255	255
MTFR1	0	255	255	255
MTMR7	0	255	255	255
MTMR9	0	255	255	255
MTSS1	0	255	255	255
MTUS1	0	255	255	255
MYBL1	0	255	255	255
MYC	0	255	255	255
NAPRT	0	255	255	255
NAT1	0	255	255	255
NAT2	0	255	255	255
NBN	0	255	255	255
NCALD	0	255	255	255
NCOA2	0	255	255	255
NCRNA00250	0	255	255	255
NDRG1	0	255	255	255
NDUFAF6	0	255	255	255
NDUFB9	0	255	255	255
NECAB1	0	255	255	255
NEFL	0	255	255	255
NEFM	0	255	255	255
NEIL2	0	255	255	255
NIPAL2	0	255	255	255
NKAIN3	0	255	255	255
NKX2-6	0	255	255	255
NKX3-1	0	255	255	255
NKX6-3	0	255	255	255
NOV	0	255	255	255
NPBWR1	0	255	255	255
NPM2	0	255	255	255
NRBP2	0	255	255	255
NRG1	0	255	255	255
NRG1-IT1	0	255	255	255
NRG1-IT3	0	255	255	255
NSMAF	0	255	255	255
NSMCE2	0	255	255	255
NUDCD1	0	255	255	255
NUDT18	0	255	255	255
NUGGC	0	255	255	255
OC90	0	255	255	255
ODF1	0	255	255	255
OPLAH	0	255	255	255
OPRK1	0	255	255	255
OSGIN2	0	255	255	255
OSR2	0	255	255	255
OTUD6B	0	255	255	255
OTUD6B-AS1	0	255	255	255
OXR1	0	255	255	255
PAG1	0	255	255	255
PARP10	0	255	255	255
PBK	0	255	255	255
PCAT1	0	255	255	255
PCAT2	0	255	255	255
PCM1	0	255	255	255
PCMTD1	0	255	255	255
PDE7A	0	255	255	255
PDGFRL	0	255	255	255
PDLIM2	0	255	255	255
PDP1	0	255	255	255
PEBP4	0	255	255	255
PENK	0	255	255	255
PEX2	0	255	255	255
PHF20L1	0	255	255	255
PHYHIP	0	255	255	255
PI15	0	255	255	255
PINX1	0	255	255	255
PIWIL2	0	255	255	255
PKHD1L1	0	255	255	255
PKIA	0	255	255	255
PKIA-AS1	0	255	255	255
PLAG1	0	255	255	255
PLEC	0	255	255	255
PLEKHA2	0	255	255	255
PLEKHF2	0	255	255	255
PLPP5	0	255	255	255
PMP2	0	255	255	255
PNMA2	0	255	255	255
PNOC	0	255	255	255
POLB	0	255	255	255
POLR2K	0	255	255	255
POLR3D	0	255	255	255
POP1	0	255	255	255
POU5F1B	0	255	255	255
PPP1R16A	0	255	255	255
PPP1R42	0	255	255	255
PPP2CB	0	255	255	255
PPP2R2A	0	255	255	255
PPP3CC	0	255	255	255
PRDM14	0	255	255	255
PREX2	0	255	255	255
PRKDC	0	255	255	255
PRNCR1	0	255	255	255
PRSS55	0	255	255	255
PSCA	0	255	255	255
PSD3	0	255	255	255
PSKH2	0	255	255	255
PTDSS1	0	255	255	255
PTK2	0	255	255	255
PTK2B	0	255	255	255
PTP4A3	0	255	255	255
PTTG3P	0	255	255	255
PUF60	0	255	255	255
PURG	0	255	255	255
PVT1	0	255	255	255
PXDNL	0	255	255	255
PYCRL	0	255	255	255
R3HCC1	0	255	255	255
RAB11FIP1	0	255	255	255
RAB2A	0	255	255	255
RAD21	0	255	255	255
RAD21-AS1	0	255	255	255
RAD54B	0	255	255	255
RALYL	0	255	255	255
RB1CC1	0	255	255	255
RBM12B	0	255	255	255
RBM12B-AS1	0	255	255	255
RBPMS	0	255	255	255
RBPMS-AS1	0	255	255	255
RDH10	0	255	255	255
RDH10-AS1	0	255	255	255
RECQL4	0	255	255	255
REEP4	0	255	255	255
REXO1L2P	0	255	255	255
RGS20	0	255	255	255
RGS22	0	255	255	255
RHOBTB2	0	255	255	255
RHPN1	0	255	255	255
RHPN1-AS1	0	255	255	255
RIDA	0	255	255	255
RIMS2	0	255	255	255
RIPK2	0	255	255	255
RMDN1	0	255	255	255
RNF122	0	255	255	255
RNF139	0	255	255	255
RNF139-AS1	0	255	255	255
RNF170	0	255	255	255
RNF19A	0	255	255	255
RNF5P1	0	255	255	255
RNU105C	0	255	255	255
RP1	0	255	255	255
RP1L1	0	255	255	255
RPL30	0	255	255	255
RPL7	0	255	255	255
RPL8	0	255	255	255
RPS20	0	255	255	255
RRM2B	0	255	255	255
RRS1	0	255	255	255
RRS1-AS1	0	255	255	255
RSPO2	0	255	255	255
RUNX1T1	0	255	255	255
SAMD12	0	255	255	255
SAMD12-AS1	0	255	255	255
SARAF	0	255	255	255
SBF1P1	0	255	255	255
SBSPON	0	255	255	255
SCARA3	0	255	255	255
SCARA5	0	255	255	255
SCRIB	0	255	255	255
SCRT1	0	255	255	255
SCX	0	255	255	255
SDC2	0	255	255	255
SDCBP	0	255	255	255
SDR16C5	0	255	255	255
SDR16C6P	0	255	255	255
SFRP1	0	255	255	255
SFTPC	0	255	255	255
SGCZ	0	255	255	255
SGK3	0	255	255	255
SH2D4A	0	255	255	255
SHARPIN	0	255	255	255
SLA	0	255	255	255
SLC10A5	0	255	255	255
SLC18A1	0	255	255	255
SLC20A2	0	255	255	255
SLC25A32	0	255	255	255
SLC25A37	0	255	255	255
SLC26A7	0	255	255	255
SLC30A8	0	255	255	255
SLC35G5	0	255	255	255
SLC39A14	0	255	255	255
SLC39A4	0	255	255	255
SLC45A4	0	255	255	255
SLC52A2	0	255	255	255
SLC7A13	0	255	255	255
SLC7A2	0	255	255	255
SLCO5A1	0	255	255	255
SLURP1	0	255	255	255
SMIM18	0	255	255	255
SMIM19	0	255	255	255
SNAI2	0	255	255	255
SNHG6	0	255	255	255
SNORA72	0	255	255	255
SNORA99	0	255	255	255
SNORD13	0	255	255	255
SNORD54	0	255	255	255
SNORD87	0	255	255	255
SNTB1	0	255	255	255
SNTG1	0	255	255	255
SNX16	0	255	255	255
SNX31	0	255	255	255
SORBS3	0	255	255	255
SOX17	0	255	255	255
SOX7	0	255	255	255
SPAG1	0	255	255	255
SPATC1	0	255	255	255
SPIDR	0	255	255	255
SQLE	0	255	255	255
ST18	0	255	255	255
ST3GAL1	0	255	255	255
STAR	0	255	255	255
STAU2	0	255	255	255
STAU2-AS1	0	255	255	255
STC1	0	255	255	255
STK3	0	255	255	255
STMN2	0	255	255	255
STMN4	0	255	255	255
SULF1	0	255	255	255
SYBU	0	255	255	255
TACC1	0	255	255	255
TAF2	0	255	255	255
TATDN1	0	255	255	255
TBC1D31	0	255	255	255
TCEA1	0	255	255	255
TCEB1	0	255	255	255
TCF24	0	255	255	255
TDH	0	255	255	255
TERF1	0	255	255	255
TEX15	0	255	255	255
TG	0	255	255	255
TGS1	0	255	255	255
THAP1	0	255	255	255
THEM6	0	255	255	255
TIGD5	0	255	255	255
TM2D2	0	255	255	255
TMED10P1	0	255	255	255
TMEM249	0	255	255	255
TMEM55A	0	255	255	255
TMEM64	0	255	255	255
TMEM65	0	255	255	255
TMEM67	0	255	255	255
TMEM68	0	255	255	255
TMEM70	0	255	255	255
TMEM71	0	255	255	255
TMEM74	0	255	255	255
TMEM75	0	255	255	255
TNFRSF10A	0	255	255	255
TNFRSF10B	0	255	255	255
TNFRSF10C	0	255	255	255
TNFRSF10D	0	255	255	255
TNFRSF11B	0	255	255	255
TNKS	0	255	255	255
TONSL	0	255	255	255
TONSL-AS1	0	255	255	255
TOP1MT	0	255	255	255
TOX	0	255	255	255
TP53INP1	0	255	255	255
TPD52	0	255	255	255
TRAM1	0	255	255	255
TRAPPC9	0	255	255	255
TRHR	0	255	255	255
TRIB1	0	255	255	255
TRIM35	0	255	255	255
TRIM55	0	255	255	255
TRIQK	0	255	255	255
TRMT12	0	255	255	255
TRPA1	0	255	255	255
TRPS1	0	255	255	255
TSNARE1	0	255	255	255
