Hugo_Symbol	Amp	Del	total	AlteredSamples
LRCH1	0	239	239	239
LRRC63	0	239	239	239
MIR8079	0	239	239	239
NUFIP1	0	239	239	239
RUBCNL	0	239	239	239
SERP2	0	239	239	239
SIAH3	0	239	239	239
SLC25A30	0	239	239	239
SLC25A30-AS1	0	239	239	239
SMIM2	0	239	239	239
SMIM2-AS1	0	239	239	239
SMIM2-IT1	0	239	239	239
SNORA31	0	239	239	239
SPERT	0	239	239	239
TPT1	0	239	239	239
TPT1-AS1	0	239	239	239
TSC22D1	0	239	239	239
TSC22D1-AS1	0	239	239	239
TUSC8	0	239	239	239
ZC3H13	0	239	239	239
CSMD1	0	232	232	232
LOC101927815	0	232	232	232
ADAD2	0	225	225	225
ATP2C2	0	225	225	225
BANP	0	225	225	225
C16orf74	0	225	225	225
C16orf95	0	225	225	225
CA5A	0	225	225	225
COTL1	0	225	225	225
COX4I1	0	225	225	225
CRISPLD2	0	225	225	225
DNAAF1	0	225	225	225
EMC8	0	225	225	225
FAM92B	0	225	225	225
FBXO31	0	225	225	225
FENDRR	0	225	225	225
FLJ30679	0	225	225	225
FOXC2	0	225	225	225
FOXC2-AS1	0	225	225	225
FOXF1	0	225	225	225
FOXL1	0	225	225	225
GINS2	0	225	225	225
GSE1	0	225	225	225
IRF8	0	225	225	225
JPH3	0	225	225	225
KCNG4	0	225	225	225
KIAA0513	0	225	225	225
KLHDC4	0	225	225	225
KLHL36	0	225	225	225
LINC00311	0	225	225	225
LINC00917	0	225	225	225
LINC01081	0	225	225	225
LINC01082	0	225	225	225
LOC101928557	0	225	225	225
LOC101928614	0	225	225	225
LOC101928659	0	225	225	225
LOC101928682	0	225	225	225
LOC101928708	0	225	225	225
LOC101928737	0	225	225	225
LOC102724344	0	225	225	225
LOC102724467	0	225	225	225
LOC146513	0	225	225	225
LOC400548	0	225	225	225
LOC400553	0	225	225	225
LOC440390	0	225	225	225
MAP1LC3B	0	225	225	225
MIR1910	0	225	225	225
MIR5093	0	225	225	225
MIR6774	0	225	225	225
MIR6775	0	225	225	225
MTHFSD	0	225	225	225
SLC7A5	0	225	225	225
TAF1C	0	225	225	225
TLDC1	0	225	225	225
USP10	0	225	225	225
WFDC1	0	225	225	225
ZCCHC14	0	225	225	225
ZDHHC7	0	225	225	225
ZNF292	0	210	210	210
LINC01572	0	203	203	203
ZFHX3	0	203	203	203
ACOD1	0	184	184	184
ATXN8OS	0	184	184	184
BORA	0	184	184	184
BTF3P11	0	184	184	184
CLN5	0	184	184	184
COMMD6	0	184	184	184
CTAGE11P	0	184	184	184
DACH1	0	184	184	184
DIS3	0	184	184	184
EDNRB	0	184	184	184
EDNRB-AS1	0	184	184	184
FBXL3	0	184	184	184
KCTD12	0	184	184	184
KLF12	0	184	184	184
KLF5	0	184	184	184
KLHL1	0	184	184	184
LINC00331	0	184	184	184
LINC00347	0	184	184	184
LINC00348	0	184	184	184
LINC00358	0	184	184	184
LINC00364	0	184	184	184
LINC00376	0	184	184	184
LINC00377	0	184	184	184
LINC00378	0	184	184	184
LINC00381	0	184	184	184
LINC00382	0	184	184	184
LINC00383	0	184	184	184
LINC00392	0	184	184	184
LINC00395	0	184	184	184
LINC00434	0	184	184	184
LINC00446	0	184	184	184
LINC00448	0	184	184	184
LINC00550	0	184	184	184
LINC01038	0	184	184	184
LINC01052	0	184	184	184
LINC01068	0	184	184	184
LINC01069	0	184	184	184
LINC01075	0	184	184	184
LINC01078	0	184	184	184
LINC01080	0	184	184	184
LMO7	0	184	184	184
LMO7-AS1	0	184	184	184
LMO7DN	0	184	184	184
LMO7DN-IT1	0	184	184	184
LOC100129307	0	184	184	184
LOC101926951	0	184	184	184
LOC102723968	0	184	184	184
MIR3169	0	184	184	184
MIR3665	0	184	184	184
MIR4704	0	184	184	184
MIR548X2	0	184	184	184
MYCBP2	0	184	184	184
MYCBP2-AS1	0	184	184	184
MZT1	0	184	184	184
NDFIP2	0	184	184	184
NDFIP2-AS1	0	184	184	184
OR7E156P	0	184	184	184
PCDH20	0	184	184	184
PCDH9	0	184	184	184
PCDH9-AS2	0	184	184	184
PCDH9-AS3	0	184	184	184
PCDH9-AS4	0	184	184	184
PIBF1	0	184	184	184
POU4F1	0	184	184	184
RBM26	0	184	184	184
RBM26-AS1	0	184	184	184
RNF219	0	184	184	184
RNF219-AS1	0	184	184	184
SCEL	0	184	184	184
SCEL-AS1	0	184	184	184
SLAIN1	0	184	184	184
SPRY2	0	184	184	184
TBC1D4	0	184	184	184
TDRD3	0	184	184	184
UCHL3	0	184	184	184
ATP1B2	0	179	179	179
TP53	0	179	179	179
ANK1	0	178	178	178
AP3M2	0	178	178	178
DKK4	0	178	178	178
IKBKB	0	178	178	178
KAT6A	0	178	178	178
LOC101929897	0	178	178	178
LOC105379393	0	178	178	178
MIR486-1	0	178	178	178
MIR486-2	0	178	178	178
NKX6-3	0	178	178	178
PLAT	0	178	178	178
POLB	0	178	178	178
SLC20A2	0	178	178	178
SMIM19	0	178	178	178
VDAC3	0	178	178	178
KLLN	0	172	172	172
MIR548N	103	69	172	148
PTEN	0	172	172	172
CASC11	158	0	158	158
CASC19	158	0	158	158
CASC21	158	0	158	158
CASC8	158	0	158	158
CCAT1	158	0	158	158
CCAT2	158	0	158	158
MIR1204	158	0	158	158
MYC	158	0	158	158
PCAT1	158	0	158	158
PCAT2	158	0	158	158
POU5F1B	158	0	158	158
PRNCR1	158	0	158	158
PVT1	158	0	158	158
ALPK2	13	142	155	151
LOC101927322	13	142	155	151
MALT1	13	142	155	151
MIR122	13	142	155	151
MIR3591	13	142	155	151
NEDD4L	13	142	155	151
SNORA108	13	142	155	151
TMPRSS2	0	155	155	155
APOLD1	0	145	145	145
CDKN1B	0	145	145	145
MIR613	0	145	145	145
ADNP2	0	142	142	142
ATP8B1	0	142	142	142
ATP9B	0	142	142	142
BCL2	0	142	142	142
BOD1L2	0	142	142	142
C18orf63	0	142	142	142
C18orf65	0	142	142	142
CBLN2	0	142	142	142
CCBE1	0	142	142	142
CCDC102B	0	142	142	142
CD226	0	142	142	142
CDH19	0	142	142	142
CDH20	0	142	142	142
CDH7	0	142	142	142
CNDP1	0	142	142	142
CNDP2	0	142	142	142
CPLX4	0	142	142	142
CTDP1	0	142	142	142
CYB5A	0	142	142	142
DOK6	0	142	142	142
DSEL	0	142	142	142
FAM69C	0	142	142	142
FBXO15	0	142	142	142
FECH	0	142	142	142
GALR1	0	142	142	142
GRP	0	142	142	142
GTSCR1	0	142	142	142
HMSD	0	142	142	142
HSBP1L1	0	142	142	142
KCNG2	0	142	142	142
KDSR	0	142	142	142
KIAA1468	0	142	142	142
LINC-ROR	0	142	142	142
LINC00305	0	142	142	142
LINC00683	0	142	142	142
LINC00908	0	142	142	142
LINC00909	0	142	142	142
LINC01029	0	142	142	142
LINC01416	0	142	142	142
LINC01538	0	142	142	142
LINC01539	0	142	142	142
LINC01541	0	142	142	142
LINC01544	0	142	142	142
LMAN1	0	142	142	142
LOC100131655	0	142	142	142
LOC100505549	0	142	142	142
LOC100505797	0	142	142	142
LOC100505817	0	142	142	142
LOC100505853	0	142	142	142
LOC101060542	0	142	142	142
LOC101927229	0	142	142	142
LOC101927481	0	142	142	142
LOC101927606	0	142	142	142
LOC101927651	0	142	142	142
LOC101927989	0	142	142	142
LOC102724913	0	142	142	142
LOC105372179	0	142	142	142
LOC284241	0	142	142	142
LOC284294	0	142	142	142
LOC339298	0	142	142	142
LOC400655	0	142	142	142
LOC400661	0	142	142	142
LOC643542	0	142	142	142
MBP	0	142	142	142
MC4R	0	142	142	142
MIR4529	0	142	142	142
MIR5011	0	142	142	142
MIR548AV	0	142	142	142
NARS	0	142	142	142
NETO1	0	142	142	142
NFATC1	0	142	142	142
OACYLP	0	142	142	142
ONECUT2	0	142	142	142
PARD6G	0	142	142	142
PARD6G-AS1	0	142	142	142
PHLPP1	0	142	142	142
PIGN	0	142	142	142
PMAIP1	0	142	142	142
PQLC1	0	142	142	142
RAX	0	142	142	142
RBFA	0	142	142	142
RBFADN	0	142	142	142
RNF152	0	142	142	142
RTTN	0	142	142	142
SALL3	0	142	142	142
SEC11C	0	142	142	142
SERPINB10	0	142	142	142
SERPINB11	0	142	142	142
SERPINB12	0	142	142	142
SERPINB13	0	142	142	142
SERPINB2	0	142	142	142
SERPINB3	0	142	142	142
SERPINB4	0	142	142	142
SERPINB5	0	142	142	142
SERPINB7	0	142	142	142
SERPINB8	0	142	142	142
SMIM21	0	142	142	142
SOCS6	0	142	142	142
ST8SIA3	0	142	142	142
TCF4	0	142	142	142
TCF4-AS1	0	142	142	142
TIMM21	0	142	142	142
TMX3	0	142	142	142
TNFRSF11A	0	142	142	142
TSHZ1	0	142	142	142
TXNL1	0	142	142	142
TXNL4A	0	142	142	142
VPS4B	0	142	142	142
WDR7	0	142	142	142
ZADH2	0	142	142	142
ZCCHC2	0	142	142	142
ZNF236	0	142	142	142
ZNF407	0	142	142	142
ZNF516	0	142	142	142
ZNF532	0	142	142	142
MIR7641-2	37	102	139	122
H3F3AP4	0	125	125	115
CHD1	0	122	122	122
LOC100289230	0	122	122	122
ERG	0	121	121	121
LINC00114	0	121	121	121
ANKRD55	0	113	113	113
ASB16	0	113	113	113
ASB16-AS1	0	113	113	113
ATXN7L3	0	113	113	113
C17orf53	0	113	113	113
C5orf67	0	113	113	113
DDX4	0	113	113	113
FAM171A2	0	113	113	113
FLJ31104	0	113	113	113
FZD2	0	113	113	113
G6PC3	0	113	113	113
GPATCH8	0	113	113	113
GPBP1	0	113	113	113
GRN	0	113	113	113
HDAC5	0	113	113	113
IL31RA	0	113	113	113
IL6ST	0	113	113	113
ITGA2B	0	113	113	113
LOC102467147	0	113	113	113
LOC105371789	0	113	113	113
LSM12	0	113	113	113
MAP3K1	0	113	113	113
MIER3	0	113	113	113
MIR5687	0	113	113	113
MIR6782	0	113	113	113
PLPP1	0	113	113	113
RNF138P1	0	113	113	113
RUNDC3A	0	113	113	113
RUNDC3A-AS1	0	113	113	113
SETD9	0	113	113	113
SLC25A39	0	113	113	113
SLC38A9	0	113	113	113
SLC4A1	0	113	113	113
TMUB2	0	113	113	113
UBTF	0	113	113	113
AK6	0	112	112	112
ANKRA2	0	112	112	112
BDP1	0	112	112	112
BTF3	0	112	112	112
CARTPT	0	112	112	112
CCDC125	0	112	112	112
CCNB1	0	112	112	112
CDK7	0	112	112	112
CENPH	0	112	112	112
FCHO2	0	112	112	112
FOXD1	0	112	112	112
GTF2H2	0	112	112	112
GTF2H2B	0	112	112	112
GTF2H2C	0	112	112	112
GTF2H2C_2	0	112	112	112
GUSBP3	0	112	112	112
GUSBP9	0	112	112	112
LINC01386	0	112	112	112
LOC101928858	0	112	112	112
LOC101928885	0	112	112	112
LOC101928924	0	112	112	112
LOC102467655	0	112	112	112
LOC102477328	0	112	112	112
LOC102503427	0	112	112	112
LOC102724392	0	112	112	112
LOC105379030	0	112	112	112
LOC340090	0	112	112	112
LOC441081	0	112	112	112
LOC647859	0	112	112	112
MAP1B	0	112	112	112
MARVELD2	0	112	112	112
MCCC2	0	112	112	112
MIR4803	0	112	112	112
MIR4804	0	112	112	112
MRPS27	0	112	112	112
MRPS36	0	112	112	112
NAIP	0	112	112	112
OCLN	0	112	112	112
PIK3R1	0	112	112	112
PMCHL2	0	112	112	112
PTCD2	0	112	112	112
RAD17	0	112	112	112
SERF1A	0	112	112	112
SERF1B	0	112	112	112
SLC30A5	0	112	112	112
SMA4	0	112	112	112
SMA5	0	112	112	112
SMN1	0	112	112	112
SMN2	0	112	112	112
TAF9	0	112	112	112
TMEM171	0	112	112	112
TMEM174	0	112	112	112
TNPO1	0	112	112	112
UTP15	0	112	112	112
ZNF366	0	112	112	112
HNMT	0	109	109	109
LOC101928273	0	109	109	109
LOC105373635	0	109	109	109
NXPH2	0	109	109	109
SPOPL	0	109	109	109
THSD7B	0	109	109	109
YY1P2	0	109	109	109
ADCYAP1R1	103	0	103	103
AMPH	103	0	103	103
ANLN	103	0	103	103
AOAH	103	0	103	103
AOAH-IT1	103	0	103	103
AQP1	103	0	103	103
AVL9	103	0	103	103
BBS9	103	0	103	103
BMPER	103	0	103	103
C7orf31	103	0	103	103
C7orf71	103	0	103	103
CBX3	103	0	103	103
CCDC126	103	0	103	103
CCDC129	103	0	103	103
CDCA7L	103	0	103	103
CHN2	103	0	103	103
CLK2P1	103	0	103	103
CPVL	103	0	103	103
CREB5	103	0	103	103
CRHR2	103	0	103	103
CYCS	103	0	103	103
DFNA5	103	0	103	103
DKFZP586I1420	103	0	103	103
DNAH11	103	0	103	103
DPY19L1	103	0	103	103
DPY19L1P1	103	0	103	103
DPY19L1P2	103	0	103	103
DPY19L2P1	103	0	103	103
DPY19L2P3	103	0	103	103
EEPD1	103	0	103	103
ELMO1	103	0	103	103
ELMO1-AS1	103	0	103	103
EPDR1	103	0	103	103
EVX1	103	0	103	103
EVX1-AS	103	0	103	103
FAM126A	103	0	103	103
FAM188B	103	0	103	103
FAM221A	103	0	103	103
FKBP14	103	0	103	103
FKBP9	103	0	103	103
GARS	103	0	103	103
GGCT	103	0	103	103
GHRHR	103	0	103	103
GPNMB	103	0	103	103
GPR141	103	0	103	103
HERPUD2	103	0	103	103
HIBADH	103	0	103	103
HNRNPA2B1	103	0	103	103
HOTAIRM1	103	0	103	103
HOTTIP	103	0	103	103
HOXA-AS2	103	0	103	103
HOXA-AS3	103	0	103	103
HOXA1	103	0	103	103
HOXA10	103	0	103	103
HOXA10-AS	103	0	103	103
HOXA10-HOXA9	103	0	103	103
HOXA11	103	0	103	103
HOXA11-AS	103	0	103	103
HOXA13	103	0	103	103
HOXA2	103	0	103	103
HOXA3	103	0	103	103
HOXA4	103	0	103	103
HOXA5	103	0	103	103
HOXA6	103	0	103	103
HOXA7	103	0	103	103
HOXA9	103	0	103	103
IGF2BP3	103	0	103	103
IL6	103	0	103	103
INMT	103	0	103	103
INMT-FAM188B	103	0	103	103
JAZF1	103	0	103	103
JAZF1-AS1	103	0	103	103
KBTBD2	103	0	103	103
KIAA0087	103	0	103	103
KIAA0895	103	0	103	103
KLHL7	103	0	103	103
KLHL7-AS1	103	0	103	103
LINC00997	103	0	103	103
LINC01176	103	0	103	103
LOC100130673	103	0	103	103
LOC100506178	103	0	103	103
LOC100506497	103	0	103	103
LOC100506725	103	0	103	103
LOC101928168	103	0	103	103
LOC101928618	103	0	103	103
LOC101930085	103	0	103	103
LOC102724484	103	0	103	103
LOC105375218	103	0	103	103
LOC105375304	103	0	103	103
LOC401312	103	0	103	103
LOC401320	103	0	103	103
LOC401324	103	0	103	103
LOC441204	103	0	103	103
LOC541472	103	0	103	103
LOC646762	103	0	103	103
LSM5	103	0	103	103
MALSU1	103	0	103	103
MIR1200	103	0	103	103
MIR148A	103	0	103	103
MIR196B	103	0	103	103
MIR550A1	103	0	103	103
MIR550A2	103	0	103	103
MIR550A3	103	0	103	103
MIR550B1	103	0	103	103
MIR550B2	103	0	103	103
MPP6	103	0	103	103
MTURN	103	0	103	103
NEUROD6	103	0	103	103
NFE2L3	103	0	103	103
NME8	103	0	103	103
NOD1	103	0	103	103
NPSR1	103	0	103	103
NPSR1-AS1	103	0	103	103
NPVF	103	0	103	103
NPY	103	0	103	103
NT5C3A	103	0	103	103
NUPL2	103	0	103	103
OSBPL3	103	0	103	103
PDE1C	103	0	103	103
PLEKHA8	103	0	103	103
PPP1R17	103	0	103	103
PRR15	103	0	103	103
RAPGEF5	103	0	103	103
RP9	103	0	103	103
RP9P	103	0	103	103
RPS2P32	103	0	103	103
SCRN1	103	0	103	103
SEPT7	103	0	103	103
SEPT7-AS1	103	0	103	103
SFRP4	103	0	103	103
SKAP2	103	0	103	103
SNORD93	103	0	103	103
SNX10	103	0	103	103
STARD3NL	103	0	103	103
STEAP1B	103	0	103	103
STK31	103	0	103	103
TARP	103	0	103	103
TAX1BP1	103	0	103	103
TBX20	103	0	103	103
TOMM7	103	0	103	103
TRA2A	103	0	103	103
TRG-AS1	103	0	103	103
TRIL	103	0	103	103
TSL	103	0	103	103
WIPF3	103	0	103	103
ZNRF2	103	0	103	103
ZNRF2P1	103	0	103	103
ZNRF2P2	103	0	103	103
MTRNR2L6	102	0	102	102
PRSS1	102	0	102	102
LINC00870	0	97	97	97
LOC105377162	0	97	97	97
RYBP	0	97	97	97
ACTRT3	89	0	89	89
GPR160	89	0	89	89
LOC100128164	89	0	89	89
LRRC31	89	0	89	89
LRRC34	89	0	89	89
LRRIQ4	89	0	89	89
MYNN	89	0	89	89
PHC3	89	0	89	89
SAMD7	89	0	89	89
SEC62	89	0	89	89
TERC	89	0	89	89
DNAJB8	80	0	80	80
DNAJB8-AS1	80	0	80	80
EEFSEC	80	0	80	80
GATA2	80	0	80	80
GATA2-AS1	80	0	80	80
KBTBD12	80	0	80	80
LINC01565	80	0	80	80
LOC90246	80	0	80	80
RPN1	80	0	80	80
RUVBL1	80	0	80	80
RUVBL1-AS1	80	0	80	80
SEC61A1	80	0	80	80
hsa-mir-1280	80	0	80	80
MIR4454	27	51	78	75
ABCB11	0	74	74	74
AGPS	0	74	74	74
ATF2	0	74	74	74
ATP5G3	0	74	74	74
B3GALT1	0	74	74	74
BBS5	0	74	74	74
CCDC141	0	74	74	74
CCDC173	0	74	74	74
CDCA7	0	74	74	74
CERKL	0	74	74	74
CERS6	0	74	74	74
CERS6-AS1	0	74	74	74
CHN1	0	74	74	74
CHRNA1	0	74	74	74
CIR1	0	74	74	74
CWC22	0	74	74	74
CYBRD1	0	74	74	74
DCAF17	0	74	74	74
DFNB59	0	74	74	74
DHRS9	0	74	74	74
DLX1	0	74	74	74
DLX2	0	74	74	74
DLX2-AS1	0	74	74	74
DNAJC10	0	74	74	74
DUSP19	0	74	74	74
DYNC1I2	0	74	74	74
ERICH2	0	74	74	74
EVX2	0	74	74	74
FASTKD1	0	74	74	74
FKBP7	0	74	74	74
FRZB	0	74	74	74
FSIP2	0	74	74	74
G6PC2	0	74	74	74
GAD1	0	74	74	74
GORASP2	0	74	74	74
GPR155	0	74	74	74
HAGLR	0	74	74	74
HAGLROS	0	74	74	74
HAT1	0	74	74	74
HNRNPA3	0	74	74	74
HOXD-AS2	0	74	74	74
HOXD1	0	74	74	74
HOXD10	0	74	74	74
HOXD11	0	74	74	74
HOXD12	0	74	74	74
HOXD13	0	74	74	74
HOXD3	0	74	74	74
HOXD4	0	74	74	74
HOXD8	0	74	74	74
HOXD9	0	74	74	74
ITGA4	0	74	74	74
ITGA6	0	74	74	74
KLHL23	0	74	74	74
KLHL41	0	74	74	74
LINC01116	0	74	74	74
LINC01117	0	74	74	74
LINC01124	0	74	74	74
LINC01305	0	74	74	74
LINC01473	0	74	74	74
LNPK	0	74	74	74
LOC100128905	0	74	74	74
LOC100130691	0	74	74	74
LOC101926913	0	74	74	74
LOC101927027	0	74	74	74
LOC101927055	0	74	74	74
LOC101927156	0	74	74	74
LOC101927196	0	74	74	74
LOC101929680	0	74	74	74
LOC101929753	0	74	74	74
LOC105373764	0	74	74	74
LOC105373782	0	74	74	74
LOC105616981	0	74	74	74
LRP2	0	74	74	74
METAP1D	0	74	74	74
METTL5	0	74	74	74
METTL8	0	74	74	74
MIR10B	0	74	74	74
MIR1246	0	74	74	74
MIR1258	0	74	74	74
MIR3128	0	74	74	74
MIR4437	0	74	74	74
MIR4444-1	0	74	74	74
MIR4774	0	74	74	74
MIR548AE1	0	74	74	74
MIR6512	0	74	74	74
MIR7704	0	74	74	74
MIR933	0	74	74	74
MLK7-AS1	0	74	74	74
MTX2	0	74	74	74
MYO3B	0	74	74	74
NCKAP1	0	74	74	74
NEUROD1	0	74	74	74
NFE2L2	0	74	74	74
NOSTRIN	0	74	74	74
NUP35	0	74	74	74
OLA1	0	74	74	74
OSBPL6	0	74	74	74
PDE11A	0	74	74	74
PDE1A	0	74	74	74
PDK1	0	74	74	74
PHOSPHO2	0	74	74	74
PHOSPHO2-KLHL23	0	74	74	74
PLEKHA3	0	74	74	74
PPIG	0	74	74	74
PPP1R1C	0	74	74	74
PRKRA	0	74	74	74
RAPGEF4	0	74	74	74
RAPGEF4-AS1	0	74	74	74
RBM45	0	74	74	74
RNU6-1	0	74	74	74
RNU6-2	0	74	74	74
RNU6-7	0	74	74	74
SCHLAP1	0	74	74	74
SCN7A	0	74	74	74
SCN9A	0	74	74	74
SCRN3	0	74	74	74
SESTD1	0	74	74	74
SLC25A12	0	74	74	74
SP3	0	74	74	74
SP5	0	74	74	74
SP9	0	74	74	74
SPC25	0	74	74	74
SSB	0	74	74	74
SSFA2	0	74	74	74
STK39	0	74	74	74
TLK1	0	74	74	74
TTC30A	0	74	74	74
TTC30B	0	74	74	74
TTN	0	74	74	74
TTN-AS1	0	74	74	74
UBE2E3	0	74	74	74
UBR3	0	74	74	74
WIPF1	0	74	74	74
XIRP2	0	74	74	74
XIRP2-AS1	0	74	74	74
ZAK	0	74	74	74
ZC3H15	0	74	74	74
ZNF385B	0	74	74	74
ZNF804A	0	74	74	74
AK4	0	73	73	73
CACHD1	0	73	73	73
DLEU2L	0	73	73	73
DNAJC6	0	73	73	73
EFCAB7	0	73	73	73
JAK1	0	73	73	73
LEPR	0	73	73	73
LEPROT	0	73	73	73
LINC01359	0	73	73	73
MIR101-1	0	73	73	73
MIR3671	0	73	73	73
MIR4794	0	73	73	73
PGM1	0	73	73	73
RAVER2	0	73	73	73
ROR1	0	73	73	73
ROR1-AS1	0	73	73	73
UBE2U	0	73	73	73
CGNL1	0	72	72	72
LINC00926	0	72	72	72
LINC01413	0	72	72	72
LOC145783	0	72	72	72
MYZAP	0	72	72	72
TCF12	0	72	72	72
ZNF280D	0	72	72	72
LINC00899	0	70	70	70
LOC730668	0	70	70	70
MIR3619	0	70	70	70
MIR4763	0	70	70	70
MIRLET7A3	0	70	70	70
MIRLET7B	0	70	70	70
MIRLET7BHG	0	70	70	70
PRR34	0	70	70	70
PRR34-AS1	0	70	70	70
ABCA4	0	69	69	69
ABCD3	0	69	69	69
ACADM	0	69	69	69
ACTG1P4	0	69	69	69
ADGRL2	0	69	69	69
ADGRL4	0	69	69	69
AGL	0	69	69	69
AK5	0	69	69	69
ALG14	0	69	69	69
AMY1A	0	69	69	69
AMY1B	0	69	69	69
AMY1C	0	69	69	69
AMY2A	0	69	69	69
AMY2B	0	69	69	69
ARHGAP29	0	69	69	69
ASB17	0	69	69	69
BARHL2	0	69	69	69
BCAR3	0	69	69	69
BCL10	0	69	69	69
BRDT	0	69	69	69
BTBD8	0	69	69	69
C1orf146	0	69	69	69
C1orf52	0	69	69	69
CCDC18	0	69	69	69
CCDC18-AS1	0	69	69	69
CDC14A	0	69	69	69
CDC7	0	69	69	69
CLCA1	0	69	69	69
CLCA2	0	69	69	69
CLCA3P	0	69	69	69
CLCA4	0	69	69	69
CNN3	0	69	69	69
COL11A1	0	69	69	69
COL24A1	0	69	69	69
CTBS	0	69	69	69
CYR61	0	69	69	69
DBT	0	69	69	69
DDAH1	0	69	69	69
DLSTP1	0	69	69	69
DNAJA1P5	0	69	69	69
DNAJB4	0	69	69	69
DNASE2B	0	69	69	69
DNTTIP2	0	69	69	69
DPH5	0	69	69	69
DPYD	0	69	69	69
DPYD-AS1	0	69	69	69
DPYD-AS2	0	69	69	69
DR1	0	69	69	69
EPHX4	0	69	69	69
EVI5	0	69	69	69
EXTL2	0	69	69	69
F3	0	69	69	69
FAM69A	0	69	69	69
FLJ27354	0	69	69	69
FLJ31662	0	69	69	69
FNBP1L	0	69	69	69
FRRS1	0	69	69	69
FUBP1	0	69	69	69
GBP1	0	69	69	69
GBP1P1	0	69	69	69
GBP2	0	69	69	69
GBP3	0	69	69	69
GBP4	0	69	69	69
GBP5	0	69	69	69
GBP6	0	69	69	69
GBP7	0	69	69	69
GCLM	0	69	69	69
GEMIN8P4	0	69	69	69
GFI1	0	69	69	69
GIPC2	0	69	69	69
GLMN	0	69	69	69
GNG5	0	69	69	69
GPR88	0	69	69	69
GTF2B	0	69	69	69
HFM1	0	69	69	69
HS2ST1	0	69	69	69
IFI44	0	69	69	69
IFI44L	0	69	69	69
KIAA1107	0	69	69	69
KYAT3	0	69	69	69
LHX8	0	69	69	69
LINC01057	0	69	69	69
LINC01140	0	69	69	69
LINC01307	0	69	69	69
LINC01349	0	69	69	69
LINC01361	0	69	69	69
LINC01364	0	69	69	69
LINC01461	0	69	69	69
LINC01555	0	69	69	69
LMO4	0	69	69	69
LOC100129046	0	69	69	69
LOC100129138	0	69	69	69
LOC100129620	0	69	69	69
LOC100996630	0	69	69	69
LOC100996635	0	69	69	69
LOC101927342	0	69	69	69
LOC101927412	0	69	69	69
LOC101927434	0	69	69	69
LOC101927560	0	69	69	69
LOC101927587	0	69	69	69
LOC101927844	0	69	69	69
LOC101928098	0	69	69	69
LOC101928118	0	69	69	69
LOC101928241	0	69	69	69
LOC101928270	0	69	69	69
LOC101928370	0	69	69	69
LOC101928436	0	69	69	69
LOC101928476	0	69	69	69
LOC102606465	0	69	69	69
LOC102723661	0	69	69	69
LOC105378828	0	69	69	69
LOC105378853	0	69	69	69
LOC646626	0	69	69	69
LOC729930	0	69	69	69
LOC729970	0	69	69	69
LOC729987	0	69	69	69
LPAR3	0	69	69	69
LRRC39	0	69	69	69
LRRC8B	0	69	69	69
LRRC8C	0	69	69	69
LRRC8D	0	69	69	69
MCOLN2	0	69	69	69
MCOLN3	0	69	69	69
MFSD14A	0	69	69	69
MGC27382	0	69	69	69
MIGA1	0	69	69	69
MIR137	0	69	69	69
