Hugo_Symbol	Amp	Del	total	AlteredSamples
MARCH1	0	319	319	319
TRIM61	0	319	319	319
KCNIP4	0	312	312	312
KCNIP4-IT1	0	312	312	312
LOC105374516	0	312	312	312
MIR7978	0	312	312	312
LINC00673	245	66	311	301
ABALON	306	0	306	306
BCL2L1	306	0	306	306
COX4I2	306	0	306	306
DEFB115	306	0	306	306
DEFB116	306	0	306	306
DEFB118	306	0	306	306
DEFB119	306	0	306	306
DEFB121	306	0	306	306
DEFB122	306	0	306	306
DEFB123	306	0	306	306
DEFB124	306	0	306	306
DUSP15	306	0	306	306
FOXS1	306	0	306	306
FRG1BP	306	0	306	306
FRG1CP	306	0	306	306
FRG1DP	306	0	306	306
FRG2EP	306	0	306	306
HM13	306	0	306	306
HM13-AS1	306	0	306	306
ID1	306	0	306	306
LINC00028	306	0	306	306
LINC01598	306	0	306	306
LOC105379477	306	0	306	306
MIR3193	306	0	306	306
MLLT10P1	306	0	306	306
MYLK2	306	0	306	306
REM1	306	0	306	306
TPX2	306	0	306	306
TTLL9	306	0	306	306
ABCA11P	0	296	296	296
ADD1	0	296	296	296
ADRA2C	0	296	296	296
ATP5I	0	296	296	296
C4orf48	0	296	296	296
CFAP99	0	296	296	296
CPLX1	0	296	296	296
CRIPAK	0	296	296	296
CTBP1	0	296	296	296
CTBP1-AS	0	296	296	296
CTBP1-AS2	0	296	296	296
DGKQ	0	296	296	296
DOK7	0	296	296	296
FAM193A	0	296	296	296
FAM53A	0	296	296	296
FAM86EP	0	296	296	296
FGFR3	0	296	296	296
FGFRL1	0	296	296	296
GAK	0	296	296	296
GRK4	0	296	296	296
HAUS3	0	296	296	296
HGFAC	0	296	296	296
HTT	0	296	296	296
HTT-AS	0	296	296	296
IDUA	0	296	296	296
LETM1	0	296	296	296
LINC00955	0	296	296	296
LINC01396	0	296	296	296
LOC100129917	0	296	296	296
LOC100130872	0	296	296	296
LOC100133461	0	296	296	296
LOC101928279	0	296	296	296
LOC101928306	0	296	296	296
LOC105374344	0	296	296	296
LRPAP1	0	296	296	296
LYAR	0	296	296	296
MAEA	0	296	296	296
MFSD10	0	296	296	296
MFSD7	0	296	296	296
MIR4800	0	296	296	296
MIR571	0	296	296	296
MIR943	0	296	296	296
MSANTD1	0	296	296	296
MSX1	0	296	296	296
MXD4	0	296	296	296
MYL5	0	296	296	296
NAT8L	0	296	296	296
NELFA	0	296	296	296
NKX1-1	0	296	296	296
NOP14	0	296	296	296
NOP14-AS1	0	296	296	296
NSG1	0	296	296	296
OTOP1	0	296	296	296
PCGF3	0	296	296	296
PDE6B	0	296	296	296
PIGG	0	296	296	296
POLN	0	296	296	296
RGS12	0	296	296	296
RNF212	0	296	296	296
RNF4	0	296	296	296
SCARNA22	0	296	296	296
SH3BP2	0	296	296	296
SLBP	0	296	296	296
SLC26A1	0	296	296	296
SPON2	0	296	296	296
STX18	0	296	296	296
STX18-AS1	0	296	296	296
STX18-IT1	0	296	296	296
TACC3	0	296	296	296
TMED11P	0	296	296	296
TMEM128	0	296	296	296
TMEM129	0	296	296	296
TMEM175	0	296	296	296
TNIP2	0	296	296	296
UVSSA	0	296	296	296
WHSC1	0	296	296	296
ZBTB49	0	296	296	296
ZFYVE28	0	296	296	296
ZNF141	0	296	296	296
ZNF595	0	296	296	296
ZNF718	0	296	296	296
ZNF721	0	296	296	296
ZNF732	0	296	296	296
ZNF876P	0	296	296	296
BCL11A	293	0	293	293
LINC01185	293	0	293	293
MIR4432	293	0	293	293
MIR4432HG	293	0	293	293
PAPOLG	293	0	293	293
PUS10	293	0	293	293
REL	293	0	293	293
LOC101929413	291	0	291	291
LOC339593	291	0	291	291
LOC339260	0	288	288	288
USP22	0	288	288	288
MIR205	285	0	285	285
MIR205HG	285	0	285	285
CCSER1	0	284	284	284
ABCC4	0	282	282	282
ABCG1	0	282	282	282
ABHD13	0	282	282	282
ACOD1	0	282	282	282
ANKRD10	0	282	282	282
ARGLU1	0	282	282	282
ARHGEF7	0	282	282	282
ARHGEF7-AS1	0	282	282	282
ARHGEF7-AS2	0	282	282	282
ATP11A	0	282	282	282
ATP11A-AS1	0	282	282	282
ATP11AUN	0	282	282	282
ATXN8OS	0	282	282	282
BACE2	0	282	282	282
BIVM	0	282	282	282
BIVM-ERCC5	0	282	282	282
BORA	0	282	282	282
BTF3P11	0	282	282	282
C2CD2	0	282	282	282
CARS2	0	282	282	282
CCDC168	0	282	282	282
CDC16	0	282	282	282
CHAMP1	0	282	282	282
CLDN10	0	282	282	282
CLDN10-AS1	0	282	282	282
CLN5	0	282	282	282
CLYBL	0	282	282	282
CLYBL-AS1	0	282	282	282
CLYBL-AS2	0	282	282	282
COL4A1	0	282	282	282
COL4A2	0	282	282	282
COL4A2-AS1	0	282	282	282
COL4A2-AS2	0	282	282	282
COMMD6	0	282	282	282
CTAGE11P	0	282	282	282
DACH1	0	282	282	282
DAOA	0	282	282	282
DAOA-AS1	0	282	282	282
DCT	0	282	282	282
DIAPH3-AS2	0	282	282	282
DIS3	0	282	282	282
DNAJC3	0	282	282	282
DNAJC3-AS1	0	282	282	282
DOCK9	0	282	282	282
DOCK9-AS1	0	282	282	282
DOCK9-AS2	0	282	282	282
DZIP1	0	282	282	282
EDNRB	0	282	282	282
EDNRB-AS1	0	282	282	282
EFNB2	0	282	282	282
ERCC5	0	282	282	282
ERVH48-1	0	282	282	282
FAM155A	0	282	282	282
FAM155A-IT1	0	282	282	282
FAM3B	0	282	282	282
FARP1	0	282	282	282
FBXL3	0	282	282	282
FGF14	0	282	282	282
FGF14-AS1	0	282	282	282
FGF14-AS2	0	282	282	282
FGF14-IT1	0	282	282	282
FKSG29	0	282	282	282
GGACT	0	282	282	282
GPC5	0	282	282	282
GPC5-AS1	0	282	282	282
GPC5-AS2	0	282	282	282
GPC6	0	282	282	282
GPC6-AS1	0	282	282	282
GPC6-AS2	0	282	282	282
GPR18	0	282	282	282
GPR180	0	282	282	282
GPR183	0	282	282	282
HS6ST3	0	282	282	282
ING1	0	282	282	282
IPO5	0	282	282	282
IRS2	0	282	282	282
ITGBL1	0	282	282	282
KCTD12	0	282	282	282
KDELC1	0	282	282	282
KLF12	0	282	282	282
KLF5	0	282	282	282
KLHL1	0	282	282	282
LIG4	0	282	282	282
LINC00111	0	282	282	282
LINC00112	0	282	282	282
LINC00323	0	282	282	282
LINC00331	0	282	282	282
LINC00333	0	282	282	282
LINC00343	0	282	282	282
LINC00346	0	282	282	282
LINC00347	0	282	282	282
LINC00348	0	282	282	282
LINC00351	0	282	282	282
LINC00353	0	282	282	282
LINC00354	0	282	282	282
LINC00358	0	282	282	282
LINC00359	0	282	282	282
LINC00363	0	282	282	282
LINC00364	0	282	282	282
LINC00368	0	282	282	282
LINC00375	0	282	282	282
LINC00376	0	282	282	282
LINC00377	0	282	282	282
LINC00378	0	282	282	282
LINC00379	0	282	282	282
LINC00380	0	282	282	282
LINC00381	0	282	282	282
LINC00382	0	282	282	282
LINC00383	0	282	282	282
LINC00392	0	282	282	282
LINC00395	0	282	282	282
LINC00396	0	282	282	282
LINC00397	0	282	282	282
LINC00399	0	282	282	282
LINC00403	0	282	282	282
LINC00410	0	282	282	282
LINC00411	0	282	282	282
LINC00430	0	282	282	282
LINC00431	0	282	282	282
LINC00433	0	282	282	282
LINC00434	0	282	282	282
LINC00440	0	282	282	282
LINC00443	0	282	282	282
LINC00446	0	282	282	282
LINC00448	0	282	282	282
LINC00449	0	282	282	282
LINC00456	0	282	282	282
LINC00460	0	282	282	282
LINC00479	0	282	282	282
LINC00550	0	282	282	282
LINC00551	0	282	282	282
LINC00554	0	282	282	282
LINC00557	0	282	282	282
LINC00559	0	282	282	282
LINC00560	0	282	282	282
LINC00564	0	282	282	282
LINC00567	0	282	282	282
LINC00676	0	282	282	282
LINC01038	0	282	282	282
LINC01039	0	282	282	282
LINC01040	0	282	282	282
LINC01043	0	282	282	282
LINC01044	0	282	282	282
LINC01047	0	282	282	282
LINC01049	0	282	282	282
LINC01052	0	282	282	282
LINC01054	0	282	282	282
LINC01068	0	282	282	282
LINC01069	0	282	282	282
LINC01070	0	282	282	282
LINC01075	0	282	282	282
LINC01078	0	282	282	282
LINC01080	0	282	282	282
LINC01232	0	282	282	282
LINC01309	0	282	282	282
LMO7	0	282	282	282
LMO7-AS1	0	282	282	282
LMO7DN	0	282	282	282
LMO7DN-IT1	0	282	282	282
LOC100129307	0	282	282	282
LOC100506016	0	282	282	282
LOC101060553	0	282	282	282
LOC101926951	0	282	282	282
LOC101927248	0	282	282	282
LOC101927284	0	282	282	282
LOC101927437	0	282	282	282
LOC101928233	0	282	282	282
LOC101928311	0	282	282	282
LOC101928730	0	282	282	282
LOC101930094	0	282	282	282
LOC102723968	0	282	282	282
LOC105370306	0	282	282	282
LOC105370333	0	282	282	282
LOC105370369	0	282	282	282
MBNL2	0	282	282	282
MCF2L	0	282	282	282
MCF2L-AS1	0	282	282	282
METTL21C	0	282	282	282
METTL21EP	0	282	282	282
MIR1267	0	282	282	282
MIR17	0	282	282	282
MIR17HG	0	282	282	282
MIR18A	0	282	282	282
MIR19A	0	282	282	282
MIR19B1	0	282	282	282
MIR20A	0	282	282	282
MIR2681	0	282	282	282
MIR3169	0	282	282	282
MIR3170	0	282	282	282
MIR3197	0	282	282	282
MIR3665	0	282	282	282
MIR4306	0	282	282	282
MIR4500	0	282	282	282
MIR4500HG	0	282	282	282
MIR4501	0	282	282	282
MIR4502	0	282	282	282
MIR4704	0	282	282	282
MIR4705	0	282	282	282
MIR548AR	0	282	282	282
MIR548AS	0	282	282	282
MIR548X2	0	282	282	282
MIR5692B	0	282	282	282
MIR622	0	282	282	282
MIR623	0	282	282	282
MIR6814	0	282	282	282
MIR8073	0	282	282	282
MIR92A1	0	282	282	282
MX1	0	282	282	282
MX2	0	282	282	282
MYCBP2	0	282	282	282
MYCBP2-AS1	0	282	282	282
MYO16	0	282	282	282
MYO16-AS1	0	282	282	282
MZT1	0	282	282	282
NALCN	0	282	282	282
NALCN-AS1	0	282	282	282
NAXD	0	282	282	282
NDFIP2	0	282	282	282
NDFIP2-AS1	0	282	282	282
NDUFV3	0	282	282	282
OR7E156P	0	282	282	282
OXGR1	0	282	282	282
PCCA	0	282	282	282
PCCA-AS1	0	282	282	282
PCDH20	0	282	282	282
PCDH9	0	282	282	282
PCDH9-AS2	0	282	282	282
PCDH9-AS3	0	282	282	282
PCDH9-AS4	0	282	282	282
PDE9A	0	282	282	282
PIBF1	0	282	282	282
PLAC4	0	282	282	282
POU4F1	0	282	282	282
PRDM15	0	282	282	282
RAB20	0	282	282	282
RAP2A	0	282	282	282
RASA3	0	282	282	282
RBM26	0	282	282	282
RBM26-AS1	0	282	282	282
RIPK4	0	282	282	282
RNF113B	0	282	282	282
RNF219	0	282	282	282
RNF219-AS1	0	282	282	282
RSPH1	0	282	282	282
SCEL	0	282	282	282
SCEL-AS1	0	282	282	282
SLAIN1	0	282	282	282
SLC10A2	0	282	282	282
SLC15A1	0	282	282	282
SLC37A1	0	282	282	282
SLITRK1	0	282	282	282
SLITRK5	0	282	282	282
SLITRK6	0	282	282	282
SNORA107	0	282	282	282
SNORA91	0	282	282	282
SOX1	0	282	282	282
SOX21	0	282	282	282
SOX21-AS1	0	282	282	282
SPACA7	0	282	282	282
SPRY2	0	282	282	282
STK24	0	282	282	282
TBC1D4	0	282	282	282
TDRD3	0	282	282	282
TEX29	0	282	282	282
TEX30	0	282	282	282
TFF1	0	282	282	282
TFF2	0	282	282	282
TFF3	0	282	282	282
TGDS	0	282	282	282
TM9SF2	0	282	282	282
TMPRSS2	0	282	282	282
TMPRSS3	0	282	282	282
TMTC4	0	282	282	282
TNFSF13B	0	282	282	282
TPP2	0	282	282	282
TUBGCP3	0	282	282	282
UBAC2	0	282	282	282
UBAC2-AS1	0	282	282	282
UBASH3A	0	282	282	282
UCHL3	0	282	282	282
UGGT2	0	282	282	282
UMODL1	0	282	282	282
UMODL1-AS1	0	282	282	282
UPF3A	0	282	282	282
WDR4	0	282	282	282
ZBTB21	0	282	282	282
ZIC2	0	282	282	282
ZIC5	0	282	282	282
ZNF295-AS1	0	282	282	282
AKAP9	275	0	275	275
ANKIB1	275	0	275	275
BET1	275	0	275	275
CALCR	275	0	275	275
CDK6	275	0	275	275
CYP51A1	275	0	275	275
CYP51A1-AS1	275	0	275	275
ERVW-1	275	0	275	275
FAM133B	275	0	275	275
GATAD1	275	0	275	275
GNG11	275	0	275	275
GNGT1	275	0	275	275
HEPACAM2	275	0	275	275
KRIT1	275	0	275	275
LOC101927497	275	0	275	275
LOC105375396	275	0	275	275
LOC105375401	275	0	275	275
LRRD1	275	0	275	275
MIR1285-1	275	0	275	275
MIR4652	275	0	275	275
MIR489	275	0	275	275
MIR653	275	0	275	275
MTERF1	275	0	275	275
PEX1	275	0	275	275
RBM48	275	0	275	275
SAMD9	275	0	275	275
SAMD9L	275	0	275	275
TFPI2	275	0	275	275
VPS50	275	0	275	275
ACP6	274	0	274	274
ADAMTSL4	274	0	274	274
ADAMTSL4-AS1	274	0	274	274
ANKRD34A	274	0	274	274
ANKRD35	274	0	274	274
ANP32E	274	0	274	274
ANXA9	274	0	274	274
APH1A	274	0	274	274
ARNT	274	0	274	274
BCL9	274	0	274	274
BNIPL	274	0	274	274
BOLA1	274	0	274	274
C1orf54	274	0	274	274
C1orf56	274	0	274	274
C1orf68	274	0	274	274
C2CD4D	274	0	274	274
CA14	274	0	274	274
CD160	274	0	274	274
CDC42SE1	274	0	274	274
CELF3	274	0	274	274
CERS2	274	0	274	274
CGN	274	0	274	274
CH17-408M7.1	274	0	274	274
CHD1L	274	0	274	274
CIART	274	0	274	274
CRCT1	274	0	274	274
CRNN	274	0	274	274
CTSK	274	0	274	274
CTSS	274	0	274	274
DRD5P2	274	0	274	274
ECM1	274	0	274	274
EMBP1	274	0	274	274
ENSA	274	0	274	274
FALEC	274	0	274	274
FAM231D	274	0	274	274
FAM63A	274	0	274	274
FAM72B	274	0	274	274
FAM72C	274	0	274	274
FAM72D	274	0	274	274
FCGR1A	274	0	274	274
FCGR1B	274	0	274	274
FCGR1CP	274	0	274	274
FLG	274	0	274	274
FLG-AS1	274	0	274	274
FLG2	274	0	274	274
FMO5	274	0	274	274
GABPB2	274	0	274	274
GBAT2	274	0	274	274
GJA5	274	0	274	274
GJA8	274	0	274	274
GNRHR2	274	0	274	274
GOLPH3L	274	0	274	274
GPR89A	274	0	274	274
GPR89B	274	0	274	274
HFE2	274	0	274	274
HIST2H2AA3	274	0	274	274
HIST2H2AB	274	0	274	274
HIST2H2AC	274	0	274	274
HIST2H2BA	274	0	274	274
HIST2H2BC	274	0	274	274
HIST2H2BE	274	0	274	274
HIST2H2BF	274	0	274	274
HIST2H3A	274	0	274	274
HIST2H3D	274	0	274	274
HIST2H4A	274	0	274	274
HORMAD1	274	0	274	274
HRNR	274	0	274	274
HYDIN2	274	0	274	274
ITGA10	274	0	274	274
IVL	274	0	274	274
KPRP	274	0	274	274
LCE1A	274	0	274	274
LCE1B	274	0	274	274
LCE1C	274	0	274	274
LCE1D	274	0	274	274
LCE1E	274	0	274	274
LCE1F	274	0	274	274
LCE2A	274	0	274	274
LCE2B	274	0	274	274
LCE2C	274	0	274	274
LCE2D	274	0	274	274
LCE3A	274	0	274	274
LCE3B	274	0	274	274
LCE3C	274	0	274	274
LCE3D	274	0	274	274
LCE3E	274	0	274	274
LCE4A	274	0	274	274
LCE5A	274	0	274	274
LCE6A	274	0	274	274
LELP1	274	0	274	274
LINC00623	274	0	274	274
LINC00624	274	0	274	274
LINC00869	274	0	274	274
LINC01138	274	0	274	274
LINGO4	274	0	274	274
LIX1L	274	0	274	274
LOC100131107	274	0	274	274
LOC100132057	274	0	274	274
LOC100132111	274	0	274	274
LOC100505824	274	0	274	274
LOC100507670	274	0	274	274
LOC101927429	274	0	274	274
LOC101927468	274	0	274	274
LOC101928009	274	0	274	274
LOC101928979	274	0	274	274
LOC101929798	274	0	274	274
LOC103091866	274	0	274	274
LOC105371433	274	0	274	274
LOC388692	274	0	274	274
LOC645166	274	0	274	274
LOC728989	274	0	274	274
LOR	274	0	274	274
LYSMD1	274	0	274	274
MCL1	274	0	274	274
MIR4257	274	0	274	274
MIR5087	274	0	274	274
MIR554	274	0	274	274
MIR6077	274	0	274	274
MIR6736	274	0	274	274
MIR6878	274	0	274	274
MLLT11	274	0	274	274
MRPL9	274	0	274	274
MRPS21	274	0	274	274
MTMR11	274	0	274	274
NBPF10	274	0	274	274
NBPF11	274	0	274	274
NBPF12	274	0	274	274
NBPF13P	274	0	274	274
NBPF14	274	0	274	274
NBPF15	274	0	274	274
NBPF18P	274	0	274	274
NBPF20	274	0	274	274
NBPF25P	274	0	274	274
NBPF8	274	0	274	274
NBPF9	274	0	274	274
NOTCH2	274	0	274	274
NOTCH2NL	274	0	274	274
NUDT17	274	0	274	274
NUDT4P1	274	0	274	274
NUDT4P2	274	0	274	274
OAZ3	274	0	274	274
OTUD7B	274	0	274	274
PDE4DIP	274	0	274	274
PDIA3P1	274	0	274	274
PDZK1	274	0	274	274
PDZK1P1	274	0	274	274
PEX11B	274	0	274	274
PFN1P2	274	0	274	274
PGLYRP3	274	0	274	274
PGLYRP4	274	0	274	274
PI4KB	274	0	274	274
PIAS3	274	0	274	274
PIP5K1A	274	0	274	274
PLEKHO1	274	0	274	274
POGZ	274	0	274	274
POLR3C	274	0	274	274
POLR3GL	274	0	274	274
PPIAL4A	274	0	274	274
PPIAL4C	274	0	274	274
PPIAL4D	274	0	274	274
PPIAL4E	274	0	274	274
PPIAL4G	274	0	274	274
PRKAB2	274	0	274	274
PRPF3	274	0	274	274
PRR9	274	0	274	274
PRUNE1	274	0	274	274
PSMB4	274	0	274	274
PSMD4	274	0	274	274
RBM8A	274	0	274	274
RFX5	274	0	274	274
RIIAD1	274	0	274	274
RNF115	274	0	274	274
RNVU1-1	274	0	274	274
RNVU1-14	274	0	274	274
RNVU1-15	274	0	274	274
RNVU1-17	274	0	274	274
RNVU1-19	274	0	274	274
RNVU1-20	274	0	274	274
RNVU1-3	274	0	274	274
RNVU1-4	274	0	274	274
RNVU1-6	274	0	274	274
RNVU1-7	274	0	274	274
RNVU1-8	274	0	274	274
RORC	274	0	274	274
RPRD2	274	0	274	274
RPTN	274	0	274	274
S100A10	274	0	274	274
S100A11	274	0	274	274
S100A12	274	0	274	274
S100A7	274	0	274	274
S100A7A	274	0	274	274
S100A7L2	274	0	274	274
S100A8	274	0	274	274
S100A9	274	0	274	274
SCNM1	274	0	274	274
SEC22B	274	0	274	274
SELENBP1	274	0	274	274
SEMA6C	274	0	274	274
SETDB1	274	0	274	274
SF3B4	274	0	274	274
SMCP	274	0	274	274
SNX27	274	0	274	274
SPRR1A	274	0	274	274
SPRR1B	274	0	274	274
SPRR2A	274	0	274	274
SPRR2B	274	0	274	274
SPRR2C	274	0	274	274
SPRR2D	274	0	274	274
SPRR2E	274	0	274	274
SPRR2F	274	0	274	274
SPRR2G	274	0	274	274
SPRR3	274	0	274	274
SPRR4	274	0	274	274
SRGAP2-AS1	274	0	274	274
SRGAP2B	274	0	274	274
SRGAP2C	274	0	274	274
SRGAP2D	274	0	274	274
SV2A	274	0	274	274
TARS2	274	0	274	274
TCHH	274	0	274	274
TCHHL1	274	0	274	274
TDRKH	274	0	274	274
THEM4	274	0	274	274
THEM5	274	0	274	274
TMOD4	274	0	274	274
TNFAIP8L2	274	0	274	274
TNFAIP8L2-SCNM1	274	0	274	274
TUFT1	274	0	274	274
TXNIP	274	0	274	274
VPS45	274	0	274	274
VPS72	274	0	274	274
ZNF687	274	0	274	274
ADIPOR2	270	0	270	270
B4GALNT3	270	0	270	270
CACNA1C	270	0	270	270
CACNA1C-AS4	270	0	270	270
CACNA1C-IT2	270	0	270	270
CACNA1C-IT3	270	0	270	270
CACNA2D4	270	0	270	270
CCDC77	270	0	270	270
DCP1B	270	0	270	270
ERC1	270	0	270	270
FBXL14	270	0	270	270
IQSEC3	270	0	270	270
KDM5A	270	0	270	270
LINC00940	270	0	270	270
LINC00942	270	0	270	270
LOC100049716	270	0	270	270
LOC100288778	270	0	270	270
LOC101929384	270	0	270	270
LOC102723544	270	0	270	270
LOC105369595	270	0	270	270
LOC574538	270	0	270	270
LRTM2	270	0	270	270
MIR3649	270	0	270	270
NINJ2	270	0	270	270
RAD52	270	0	270	270
SLC6A12	270	0	270	270
SLC6A13	270	0	270	270
WNK1	270	0	270	270
WNT5B	270	0	270	270
KLLN	0	267	267	267
PTEN	0	267	267	267
BMS1P17	0	264	264	227
BMS1P22	0	264	264	227
POTEH-AS1	0	264	264	227
EGFR	262	0	262	262
EGFR-AS1	262	0	262	262
ELDR	262	0	262	262
LANCL2	262	0	262	262
LOC100996654	262	0	262	262
SEC61G	262	0	262	262
ABCC9	260	0	260	260
ALG10	260	0	260	260
ALG10B	260	0	260	260
AMN1	260	0	260	260
ARNTL2	260	0	260	260
ARNTL2-AS1	260	0	260	260
ASUN	260	0	260	260
BCAT1	260	0	260	260
BHLHE41	260	0	260	260
BICD1	260	0	260	260
C12orf71	260	0	260	260
C12orf77	260	0	260	260
C2CD5	260	0	260	260
CAPRIN2	260	0	260	260
CASC1	260	0	260	260
CCDC91	260	0	260	260
CMAS	260	0	260	260
CPNE8	260	0	260	260
DDX11	260	0	260	260
DDX11-AS1	260	0	260	260
DENND5B	260	0	260	260
DENND5B-AS1	260	0	260	260
DNM1L	260	0	260	260
ERGIC2	260	0	260	260
ETFBKMT	260	0	260	260
ETFRF1	260	0	260	260
ETNK1	260	0	260	260
FAM60A	260	0	260	260
FAR2	260	0	260	260
FGD4	260	0	260	260
FGFR1OP2	260	0	260	260
FLJ13224	260	0	260	260
GOLT1B	260	0	260	260
GYS2	260	0	260	260
H3F3C	260	0	260	260
IAPP	260	0	260	260
IPO8	260	0	260	260
ITPR2	260	0	260	260
KCNJ8	260	0	260	260
KIAA1551	260	0	260	260
KLHL42	260	0	260	260
KRAS	260	0	260	260
LDHB	260	0	260	260
LINC00477	260	0	260	260
LINC00941	260	0	260	260
LMNTD1	260	0	260	260
LOC100506606	260	0	260	260
LOC101928441	260	0	260	260
LOC101928471	260	0	260	260
LOC105369691	260	0	260	260
LOC105369723	260	0	260	260
LOC645177	260	0	260	260
LOC645485	260	0	260	260
LRMP	260	0	260	260
MANSC4	260	0	260	260
MED21	260	0	260	260
MIR4302	260	0	260	260
MIR920	260	0	260	260
MRPS35	260	0	260	260
OVCH1	260	0	260	260
OVCH1-AS1	260	0	260	260
PKP2	260	0	260	260
PPFIBP1	260	0	260	260
PTHLH	260	0	260	260
PYROXD1	260	0	260	260
RASSF8	260	0	260	260
