Hugo_Symbol	Amp	Del	total	AlteredSamples
RBSN	0	460	460	460
RFTN1	0	460	460	460
RPL15	0	460	460	460
RPL32	0	460	460	460
RPUSD3	0	460	460	460
SATB1	0	460	460	460
SATB1-AS1	0	460	460	460
SEC13	0	460	460	460
SETD5	0	460	460	460
SETMAR	0	460	460	460
SGO1	0	460	460	460
SGO1-AS1	0	460	460	460
SH3BP5	0	460	460	460
SH3BP5-AS1	0	460	460	460
SLC6A1	0	460	460	460
SLC6A1-AS1	0	460	460	460
SLC6A11	0	460	460	460
SLC6A6	0	460	460	460
SNORA7A	0	460	460	460
SNORA93	0	460	460	460
SRGAP3	0	460	460	460
SRGAP3-AS3	0	460	460	460
SSUH2	0	460	460	460
SUMF1	0	460	460	460
SYN2	0	460	460	460
TADA3	0	460	460	460
TAMM41	0	460	460	460
TATDN2	0	460	460	460
TBC1D5	0	460	460	460
THRB	0	460	460	460
THRB-AS1	0	460	460	460
THUMPD3	0	460	460	460
THUMPD3-AS1	0	460	460	460
TIMP4	0	460	460	460
TMEM40	0	460	460	460
TMEM43	0	460	460	460
TPRXL	0	460	460	460
TRNT1	0	460	460	460
TSEN2	0	460	460	460
TTLL3	0	460	460	460
UBE2E1	0	460	460	460
UBE2E1-AS1	0	460	460	460
UBE2E2	0	460	460	460
UBE2E2-AS1	0	460	460	460
VENTXP7	0	460	460	460
VGLL4	0	460	460	460
VHL	0	460	460	460
WNT7A	0	460	460	460
XPC	0	460	460	460
ZNF385D	0	460	460	460
ZNF385D-AS1	0	460	460	460
ZNF385D-AS2	0	460	460	460
ABHD6	0	430	430	430
ACOX2	0	430	430	430
C3orf67	0	430	430	430
C3orf67-AS1	0	430	430	430
DNASE1L3	0	430	430	430
FAM107A	0	430	430	430
FAM3D	0	430	430	430
FAM3D-AS1	0	430	430	430
FHIT	0	430	430	430
FLNB	0	430	430	430
KCTD6	0	430	430	430
LOC105377105	0	430	430	430
MIR548BB	0	430	430	430
PDHB	0	430	430	430
PXK	0	430	430	430
RPP14	0	430	430	430
ADAMTS9	0	397	397	397
ADAMTS9-AS1	0	397	397	397
ADAMTS9-AS2	0	397	397	397
LINC00994	0	397	397	397
PRICKLE2	0	397	397	397
PRICKLE2-AS1	0	397	397	397
PRICKLE2-AS2	0	397	397	397
PRICKLE2-AS3	0	397	397	397
PSMD6	0	397	397	397
PSMD6-AS2	0	397	397	397
ARL6IP5	0	365	365	365
EBLN2	0	365	365	365
EIF4E3	0	365	365	365
EOGT	0	365	365	365
FAM19A1	0	365	365	365
FAM19A4	0	365	365	365
FOXP1	0	365	365	365
FOXP1-AS1	0	365	365	365
FRMD4B	0	365	365	365
GPR27	0	365	365	365
GXYLT2	0	365	365	365
KBTBD8	0	365	365	365
LINC00870	0	365	365	365
LINC00877	0	365	365	365
LMOD3	0	365	365	365
LOC101927296	0	365	365	365
LOC105377146	0	365	365	365
LOC105377162	0	365	365	365
MIR1284	0	365	365	365
MIR3136	0	365	365	365
MIR4272	0	365	365	365
MITF	0	365	365	365
PDZRN3	0	365	365	365
PDZRN3-AS1	0	365	365	365
PPP4R2	0	365	365	365
PROK2	0	365	365	365
RYBP	0	365	365	365
SAMMSON	0	365	365	365
SHQ1	0	365	365	365
SUCLG2	0	365	365	365
SUCLG2-AS1	0	365	365	365
TMF1	0	365	365	365
UBA3	0	365	365	365
FAM86DP	0	337	337	337
FRG2C	0	337	337	337
LINC00960	0	337	337	337
MIR1324	0	337	337	337
MIR4273	0	337	337	337
ROBO2	0	337	337	337
ZNF717	0	337	337	337
AACSP1	333	0	333	333
ADAMTS2	333	0	333	333
ARL10	333	0	333	333
ATP6V0E1	333	0	333	333
B4GALT7	333	0	333	333
BNIP1	333	0	333	333
BOD1	333	0	333	333
BTNL3	333	0	333	333
BTNL8	333	0	333	333
BTNL9	333	0	333	333
C5orf45	333	0	333	333
C5orf47	333	0	333	333
C5orf58	333	0	333	333
C5orf60	333	0	333	333
CANX	333	0	333	333
CBY3	333	0	333	333
CDHR2	333	0	333	333
CLK4	333	0	333	333
CLTB	333	0	333	333
CNOT6	333	0	333	333
COL23A1	333	0	333	333
CPEB4	333	0	333	333
CPLX2	333	0	333	333
CREBRF	333	0	333	333
CTB-178M22.2	333	0	333	333
CTB-7E3.1	333	0	333	333
CTC-338M12.4	333	0	333	333
CTD-2270F17.1	333	0	333	333
DBN1	333	0	333	333
DDX41	333	0	333	333
DOCK2	333	0	333	333
DOK3	333	0	333	333
DRD1	333	0	333	333
DUSP1	333	0	333	333
EFCAB9	333	0	333	333
EIF4E1B	333	0	333	333
ERGIC1	333	0	333	333
F12	333	0	333	333
FAF2	333	0	333	333
FAM153A	333	0	333	333
FAM153B	333	0	333	333
FAM153C	333	0	333	333
FAM193B	333	0	333	333
FAM196B	333	0	333	333
FBLL1	333	0	333	333
FBXW11	333	0	333	333
FGF18	333	0	333	333
FGFR4	333	0	333	333
FLJ16171	333	0	333	333
FLT4	333	0	333	333
FOXI1	333	0	333	333
GABRP	333	0	333	333
GFPT2	333	0	333	333
GMCL1P1	333	0	333	333
GPRIN1	333	0	333	333
GRK6	333	0	333	333
GRM6	333	0	333	333
HEIH	333	0	333	333
HIGD2A	333	0	333	333
HK3	333	0	333	333
HMP19	333	0	333	333
HNRNPAB	333	0	333	333
HNRNPH1	333	0	333	333
HRH2	333	0	333	333
KCNIP1	333	0	333	333
KCNMB1	333	0	333	333
KIAA1191	333	0	333	333
LCP2	333	0	333	333
LINC00847	333	0	333	333
LINC01187	333	0	333	333
LINC01366	333	0	333	333
LINC01411	333	0	333	333
LINC01484	333	0	333	333
LINC01485	333	0	333	333
LINC01574	333	0	333	333
LMAN2	333	0	333	333
LOC100268168	333	0	333	333
LOC100288254	333	0	333	333
LOC100507387	333	0	333	333
LOC100996385	333	0	333	333
LOC100996419	333	0	333	333
LOC101927835	333	0	333	333
LOC101927908	333	0	333	333
LOC101927969	333	0	333	333
LOC101928093	333	0	333	333
LOC101928445	333	0	333	333
LOC102546299	333	0	333	333
LOC102577426	333	0	333	333
LOC105377716	333	0	333	333
LOC105377763	333	0	333	333
LOC202181	333	0	333	333
LOC285593	333	0	333	333
LOC643201	333	0	333	333
LOC728095	333	0	333	333
LOC728554	333	0	333	333
LTC4S	333	0	333	333
MAML1	333	0	333	333
MAPK9	333	0	333	333
MGAT1	333	0	333	333
MGAT4B	333	0	333	333
MIR103A1	333	0	333	333
MIR103B1	333	0	333	333
MIR1229	333	0	333	333
MIR1271	333	0	333	333
MIR218-2	333	0	333	333
MIR340	333	0	333	333
MIR378E	333	0	333	333
MIR3912	333	0	333	333
MIR4281	333	0	333	333
MIR4634	333	0	333	333
MIR4638	333	0	333	333
MIR5003	333	0	333	333
MIR585	333	0	333	333
MIR8056	333	0	333	333
MIR8089	333	0	333	333
MSX2	333	0	333	333
MXD3	333	0	333	333
N4BP3	333	0	333	333
NEURL1B	333	0	333	333
NHP2	333	0	333	333
NKX2-5	333	0	333	333
NOP16	333	0	333	333
NPM1	333	0	333	333
NSD1	333	0	333	333
OR2V1	333	0	333	333
OR2V2	333	0	333	333
OR2Y1	333	0	333	333
PANK3	333	0	333	333
PDLIM7	333	0	333	333
PFN3	333	0	333	333
PHYKPL	333	0	333	333
PRELID1	333	0	333	333
PROP1	333	0	333	333
PRR7	333	0	333	333
PRR7-AS1	333	0	333	333
RAB24	333	0	333	333
RACK1	333	0	333	333
RANBP17	333	0	333	333
RARS	333	0	333	333
RASGEF1C	333	0	333	333
RGS14	333	0	333	333
RMND5B	333	0	333	333
RNF130	333	0	333	333
RNF44	333	0	333	333
RPL26L1	333	0	333	333
RUFY1	333	0	333	333
SCGB3A1	333	0	333	333
SFXN1	333	0	333	333
SH3PXD2B	333	0	333	333
SIMC1	333	0	333	333
SLC34A1	333	0	333	333
SLIT3	333	0	333	333
SMIM23	333	0	333	333
SNCB	333	0	333	333
SNORA74B	333	0	333	333
SNORD95	333	0	333	333
SNORD96A	333	0	333	333
SPDL1	333	0	333	333
SQSTM1	333	0	333	333
STC2	333	0	333	333
STK10	333	0	333	333
TBC1D9B	333	0	333	333
TENM2	333	0	333	333
THOC3	333	0	333	333
TLX3	333	0	333	333
TMED9	333	0	333	333
TRIM41	333	0	333	333
TRIM52	333	0	333	333
TRIM52-AS1	333	0	333	333
TRIM7	333	0	333	333
TSPAN17	333	0	333	333
UBTD2	333	0	333	333
UIMC1	333	0	333	333
UNC5A	333	0	333	333
WWC1	333	0	333	333
ZFP2	333	0	333	333
ZFP62	333	0	333	333
ZNF346	333	0	333	333
ZNF354A	333	0	333	333
ZNF354B	333	0	333	333
ZNF354C	333	0	333	333
ZNF454	333	0	333	333
ZNF879	333	0	333	333
GBE1	0	313	313	313
LOC728290	0	313	313	313
CAHM	0	304	304	153
LOC105378098	0	304	304	152
QKI	0	304	304	153
RNU1-1	83	221	304	170
RNU1-2	83	221	304	170
RNU1-3	83	221	304	170
RNU1-4	83	221	304	170
MIR5096	16	267	283	132
MIR1302-10	25	244	269	147
MIR1302-11	25	244	269	147
MIR1302-2	25	244	269	147
MIR1302-9	25	244	269	147
RNU6-1	25	244	269	147
RNU6-2	25	244	269	147
RNU6-7	25	244	269	147
DUX4	0	260	260	151
MIR6859-1	25	221	246	137
MIR6859-2	25	221	246	137
MIR6859-3	25	221	246	137
FAM138A	0	244	244	131
FAM138C	0	244	244	131
ADGRB3	0	237	237	144
B3GAT2	0	237	237	144
CD109	0	237	237	144
COL12A1	0	237	237	144
COL19A1	0	237	237	144
COL9A1	0	237	237	144
COX7A2	0	237	237	144
DDX43	0	237	237	144
DPPA5	0	237	237	144
EEF1A1	0	237	237	144
EVADR	0	237	237	144
FAM135A	0	237	237	144
FILIP1	0	237	237	144
HTR1B	0	237	237	144
IMPG1	0	237	237	144
KCNQ5	0	237	237	144
KCNQ5-AS1	0	237	237	144
KCNQ5-IT1	0	237	237	144
KHDC1	0	237	237	144
KHDC1L	0	237	237	144
KHDC3L	0	237	237	144
LINC00472	0	237	237	144
LINC01626	0	237	237	144
LMBRD1	0	237	237	144
LOC100506804	0	237	237	144
LOC101928307	0	237	237	144
LOC101928489	0	237	237	144
LOC101928516	0	237	237	144
LOC101928540	0	237	237	144
MB21D1	0	237	237	144
MIR30A	0	237	237	144
MIR30C2	0	237	237	144
MIR4282	0	237	237	144
MIR4463	0	237	237	144
MTO1	0	237	237	144
MYO6	0	237	237	144
OGFRL1	0	237	237	144
OOEP	0	237	237	144
RIMS1	0	237	237	144
SDHAF4	0	237	237	144
SENP6	0	237	237	144
SLC17A5	0	237	237	144
SMAP1	0	237	237	144
SNORD141A	0	237	237	144
TMEM30A	0	237	237	144
C3orf38	0	236	236	236
CGGBP1	0	236	236	236
EPHA3	0	236	236	236
PROS1	0	236	236	236
ZNF654	0	236	236	236
LOC105370586	0	233	233	233
NRXN3	0	233	233	233
AADACL3	0	221	221	120
AADACL4	0	221	221	120
ACAP3	0	221	221	120
ACOT7	0	221	221	120
ACTG1P20	0	221	221	120
ACTL8	0	221	221	120
ACTRT2	0	221	221	120
AGMAT	0	221	221	120
AGRN	0	221	221	120
AGTRAP	0	221	221	120
AHDC1	0	221	221	120
AIM1L	0	221	221	120
AJAP1	0	221	221	120
AKR7A2	0	221	221	120
AKR7A3	0	221	221	120
AKR7L	0	221	221	120
ALDH4A1	0	221	221	120
ALPL	0	221	221	120
ANGPTL7	0	221	221	120
ANKRD65	0	221	221	120
APITD1-CORT	0	221	221	120
ARHGEF10L	0	221	221	120
ARHGEF16	0	221	221	120
ARHGEF19	0	221	221	120
ARID1A	0	221	221	120
ASAP3	0	221	221	120
ATAD3A	0	221	221	120
ATAD3B	0	221	221	120
ATAD3C	0	221	221	120
ATP13A2	0	221	221	120
ATPIF1	0	221	221	120
AUNIP	0	221	221	120
AURKAIP1	0	221	221	120
B3GALT6	0	221	221	120
C1QA	0	221	221	120
C1QB	0	221	221	120
C1QC	0	221	221	120
C1orf127	0	221	221	120
C1orf158	0	221	221	120
C1orf159	0	221	221	120
C1orf167	0	221	221	120
C1orf174	0	221	221	120
C1orf195	0	221	221	120
C1orf234	0	221	221	120
C1orf64	0	221	221	120
CA6	0	221	221	120
CALML6	0	221	221	120
CAMK2N1	0	221	221	120
CAMTA1	0	221	221	120
CAPZB	0	221	221	120
CASP9	0	221	221	120
CASZ1	0	221	221	120
CATSPER4	0	221	221	120
CCDC27	0	221	221	120
CCNL2	0	221	221	120
CD164L2	0	221	221	120
CD52	0	221	221	120
CDA	0	221	221	120
CDC42	0	221	221	120
CDK11A	0	221	221	120
CDK11B	0	221	221	120
CELA2A	0	221	221	120
CELA2B	0	221	221	120
CELA3A	0	221	221	120
CELA3B	0	221	221	120
CENPS	0	221	221	120
CEP104	0	221	221	120
CEP85	0	221	221	120
CFAP74	0	221	221	120
CHD5	0	221	221	120
CLCN6	0	221	221	120
CLCNKA	0	221	221	120
CLCNKB	0	221	221	120
CLIC4	0	221	221	120
CLSTN1	0	221	221	120
CNKSR1	0	221	221	120
CNR2	0	221	221	120
CORT	0	221	221	120
CPSF3L	0	221	221	120
CPTP	0	221	221	120
CROCC	0	221	221	120
CROCCP2	0	221	221	120
CROCCP3	0	221	221	120
CTNNBIP1	0	221	221	120
CTRC	0	221	221	120
DDI2	0	221	221	120
DDOST	0	221	221	120
DDX11L1	0	221	221	120
DFFA	0	221	221	120
DFFB	0	221	221	120
DHDDS	0	221	221	120
DHRS3	0	221	221	120
DISP3	0	221	221	120
DNAJC11	0	221	221	120
DNAJC16	0	221	221	120
DNAJC8	0	221	221	120
DRAXIN	0	221	221	120
DVL1	0	221	221	120
E2F2	0	221	221	120
ECE1	0	221	221	120
EFHD2	0	221	221	120
EIF4G3	0	221	221	120
EMC1	0	221	221	120
ENO1	0	221	221	120
ENO1-AS1	0	221	221	120
EPHA2	0	221	221	120
EPHA8	0	221	221	120
EPHB2	0	221	221	120
ERRFI1	0	221	221	120
ESPN	0	221	221	120
ESPNP	0	221	221	120
EXOSC10	0	221	221	120
EXTL1	0	221	221	120
EYA3	0	221	221	120
FAAP20	0	221	221	120
FAM110D	0	221	221	120
FAM131C	0	221	221	120
FAM132A	0	221	221	120
FAM138D	0	221	221	120
FAM213B	0	221	221	120
FAM231A	0	221	221	120
FAM231B	0	221	221	120
FAM231C	0	221	221	120
FAM41C	0	221	221	120
FAM43B	0	221	221	120
FAM46B	0	221	221	120
FAM76A	0	221	221	120
FAM87B	0	221	221	120
FBLIM1	0	221	221	120
FBXO2	0	221	221	120
FBXO42	0	221	221	120
FBXO44	0	221	221	120
FBXO6	0	221	221	120
FCN3	0	221	221	120
FGR	0	221	221	120
FHAD1	0	221	221	120
FLJ37453	0	221	221	120
FNDC10	0	221	221	120
FUCA1	0	221	221	120
GABRD	0	221	221	120
GALE	0	221	221	120
GNB1	0	221	221	120
GPATCH3	0	221	221	120
GPN2	0	221	221	120
GPR153	0	221	221	120
GPR157	0	221	221	120
GPR3	0	221	221	120
GRHL3	0	221	221	120
H6PD	0	221	221	120
HES2	0	221	221	120
HES3	0	221	221	120
HES4	0	221	221	120
HES5	0	221	221	120
HMGCL	0	221	221	120
HMGN2	0	221	221	120
HNRNPCL1	0	221	221	120
HNRNPCL2	0	221	221	120
HNRNPCL3	0	221	221	120
HNRNPCL4	0	221	221	120
HNRNPR	0	221	221	120
HP1BP3	0	221	221	120
HSPB7	0	221	221	120
HSPG2	0	221	221	120
HTR1D	0	221	221	120
HTR6	0	221	221	120
ICMT	0	221	221	120
ID3	0	221	221	120
IFFO2	0	221	221	120
IFI6	0	221	221	120
IFNLR1	0	221	221	120
IGSF21	0	221	221	120
IL22RA1	0	221	221	120
ISG15	0	221	221	120
KAZN	0	221	221	120
KCNAB2	0	221	221	120
KDF1	0	221	221	120
KDM1A	0	221	221	120
KIAA2013	0	221	221	120
KIF17	0	221	221	120
KIF1B	0	221	221	120
KLHDC7A	0	221	221	120
KLHL17	0	221	221	120
KLHL21	0	221	221	120
LACTBL1	0	221	221	120
LDLRAD2	0	221	221	120
LDLRAP1	0	221	221	120
LIN28A	0	221	221	120
LINC00115	0	221	221	120
LINC00337	0	221	221	120
LINC00339	0	221	221	120
LINC00982	0	221	221	120
LINC01128	0	221	221	120
LINC01134	0	221	221	120
LINC01141	0	221	221	120
LINC01342	0	221	221	120
LINC01346	0	221	221	120
LINC01355	0	221	221	120
LOC100129534	0	221	221	120
LOC100130417	0	221	221	120
LOC100132147	0	221	221	120
LOC100133331	0	221	221	120
LOC100288069	0	221	221	120
LOC100505887	0	221	221	120
LOC100506022	0	221	221	120
LOC100506730	0	221	221	120
LOC100506801	0	221	221	120
LOC100506985	0	221	221	120
LOC100996583	0	221	221	120
LOC101927876	0	221	221	120
LOC101927895	0	221	221	120
LOC101928043	0	221	221	120
LOC101928163	0	221	221	120
LOC101928303	0	221	221	120
LOC101928324	0	221	221	120
LOC101928626	0	221	221	120
LOC101928728	0	221	221	120
LOC101929181	0	221	221	120
LOC102724312	0	221	221	120
LOC102724450	0	221	221	120
LOC102724539	0	221	221	120
LOC102724552	0	221	221	120
LOC102724571	0	221	221	120
LOC102724659	0	221	221	120
LOC105376736	0	221	221	120
LOC105376805	0	221	221	120
LOC105378591	0	221	221	120
LOC105378614	0	221	221	120
LOC115110	0	221	221	120
LOC148413	0	221	221	120
LOC284632	0	221	221	120
LOC284661	0	221	221	120
LOC646471	0	221	221	120
LOC729737	0	221	221	120
LRRC38	0	221	221	120
LRRC47	0	221	221	120
LUZP1	0	221	221	120
LYPLA2	0	221	221	120
LZIC	0	221	221	120
MAD2L2	0	221	221	120
MAN1C1	0	221	221	120
MAP3K6	0	221	221	120
MASP2	0	221	221	120
MDS2	0	221	221	120
MED18	0	221	221	120
MEGF6	0	221	221	120
MFAP2	0	221	221	120
MFN2	0	221	221	120
MIB2	0	221	221	120
MIIP	0	221	221	120
MINOS1	0	221	221	120
MINOS1-NBL1	0	221	221	120
MIR1256	0	221	221	120
MIR1273D	0	221	221	120
MIR1290	0	221	221	120
MIR1976	0	221	221	120
MIR200A	0	221	221	120
MIR200B	0	221	221	120
MIR3115	0	221	221	120
MIR34A	0	221	221	120
MIR34AHG	0	221	221	120
MIR3675	0	221	221	120
MIR378F	0	221	221	120
MIR3917	0	221	221	120
MIR3972	0	221	221	120
MIR4251	0	221	221	120
MIR4252	0	221	221	120
MIR4253	0	221	221	120
MIR429	0	221	221	120
MIR4417	0	221	221	120
MIR4418	0	221	221	120
MIR4419A	0	221	221	120
MIR4425	0	221	221	120
MIR4632	0	221	221	120
MIR4684	0	221	221	120
MIR4689	0	221	221	120
MIR4695	0	221	221	120
MIR551A	0	221	221	120
MIR5697	0	221	221	120
MIR6084	0	221	221	120
MIR6127	0	221	221	120
MIR6723	0	221	221	120
MIR6726	0	221	221	120
MIR6727	0	221	221	120
MIR6728	0	221	221	120
MIR6729	0	221	221	120
MIR6730	0	221	221	120
MIR6731	0	221	221	120
MIR6808	0	221	221	120
MIR7846	0	221	221	120
MMEL1	0	221	221	120
MMP23A	0	221	221	120
MMP23B	0	221	221	120
MORN1	0	221	221	120
MRPL20	0	221	221	120
MRTO4	0	221	221	120
MST1L	0	221	221	120
MST1P2	0	221	221	120
MTFR1L	0	221	221	120
MTHFR	0	221	221	120
MTOR	0	221	221	120
MTOR-AS1	0	221	221	120
MUL1	0	221	221	120
MXRA8	0	221	221	120
MYOM3	0	221	221	120
NADK	0	221	221	120
NBL1	0	221	221	120
NBPF1	0	221	221	120
NBPF3	0	221	221	120
NCMAP	0	221	221	120
NECAP2	0	221	221	120
NIPAL3	0	221	221	120
NMNAT1	0	221	221	120
NOC2L	0	221	221	120
NOL9	0	221	221	120
NPHP4	0	221	221	120
NPPA	0	221	221	120
NPPA-AS1	0	221	221	120
NPPB	0	221	221	120
NR0B2	0	221	221	120
NUDC	0	221	221	120
OR4F5	0	221	221	120
OTUD3	0	221	221	120
PADI1	0	221	221	120
PADI2	0	221	221	120
PADI3	0	221	221	120
PADI4	0	221	221	120
PADI6	0	221	221	120
PAFAH2	0	221	221	120
PANK4	0	221	221	120
PAQR7	0	221	221	120
PARK7	0	221	221	120
PAX7	0	221	221	120
PDIK1L	0	221	221	120
PDPN	0	221	221	120
PER3	0	221	221	120
PERM1	0	221	221	120
PEX10	0	221	221	120
PEX14	0	221	221	120
PGD	0	221	221	120
PHACTR4	0	221	221	120
PHF13	0	221	221	120
PIGV	0	221	221	120
PIK3CD	0	221	221	120
PIK3CD-AS1	0	221	221	120
PIK3CD-AS2	0	221	221	120
PINK1	0	221	221	120
PINK1-AS	0	221	221	120
PITHD1	0	221	221	120
PLA2G2A	0	221	221	120
PLA2G2C	0	221	221	120
PLA2G2D	0	221	221	120
PLA2G2E	0	221	221	120
PLA2G2F	0	221	221	120
PLA2G5	0	221	221	120
PLCH2	0	221	221	120
PLEKHG5	0	221	221	120
PLEKHM2	0	221	221	120
PLEKHN1	0	221	221	120
PLOD1	0	221	221	120
PNRC2	0	221	221	120
PPP1R8	0	221	221	120
PQLC2	0	221	221	120
PRAMEF1	0	221	221	120
PRAMEF10	0	221	221	120
PRAMEF11	0	221	221	120
PRAMEF12	0	221	221	120
PRAMEF13	0	221	221	120
PRAMEF14	0	221	221	120
PRAMEF15	0	221	221	120
PRAMEF17	0	221	221	120
PRAMEF18	0	221	221	120
PRAMEF19	0	221	221	120
PRAMEF2	0	221	221	120
PRAMEF20	0	221	221	120
PRAMEF22	0	221	221	120
PRAMEF25	0	221	221	120
PRAMEF26	0	221	221	120
PRAMEF27	0	221	221	120
PRAMEF33P	0	221	221	120
PRAMEF34P	0	221	221	120
PRAMEF4	0	221	221	120
PRAMEF5	0	221	221	120
PRAMEF6	0	221	221	120
PRAMEF7	0	221	221	120
PRAMEF8	0	221	221	120
PRDM16	0	221	221	120
PRDM2	0	221	221	120
PRKCZ	0	221	221	120
PTAFR	0	221	221	120
PUSL1	0	221	221	120
RAP1GAP	0	221	221	120
RBP7	0	221	221	120
RCAN3	0	221	221	120
RCAN3AS	0	221	221	120
RCC2	0	221	221	120
RER1	0	221	221	120
RERE	0	221	221	120
RHCE	0	221	221	120
RHD	0	221	221	120
RNF186	0	221	221	120
RNF207	0	221	221	120
RNF223	0	221	221	120
RNU5E-1	0	221	221	120
RNU6-8	0	221	221	120
RPA2	0	221	221	120
RPL11	0	221	221	120
RPL22	0	221	221	120
RPS14P3	0	221	221	120
RPS6KA1	0	221	221	120
RSC1A1	0	221	221	120
RSG1	0	221	221	120
RSRP1	0	221	221	120
RUNX3	0	221	221	120
SAMD11	0	221	221	120
SCARNA1	0	221	221	120
SCNN1D	0	221	221	120
SDF4	0	221	221	120
SDHB	0	221	221	120
SEPN1	0	221	221	120
SESN2	0	221	221	120
SFN	0	221	221	120
SH2D5	0	221	221	120
SH3BGRL3	0	221	221	120
SKI	0	221	221	120
SLC25A33	0	221	221	120
SLC25A34	0	221	221	120
SLC2A5	0	221	221	120
SLC2A7	0	221	221	120
SLC30A2	0	221	221	120
SLC35E2	0	221	221	120
SLC35E2B	0	221	221	120
SLC45A1	0	221	221	120
SLC9A1	0	221	221	120
SMIM1	0	221	221	120
SMPDL3B	0	221	221	120
SNHG3	0	221	221	120
SNORA59A	0	221	221	120
SNORA73A	0	221	221	120
SNORA73B	0	221	221	120
SNORD128	0	221	221	120
SPATA21	0	221	221	120
SPEN	0	221	221	120
SPSB1	0	221	221	120
SRM	0	221	221	120
SRRM1	0	221	221	120
SRSF10	0	221	221	120
SSU72	0	221	221	120
STMN1	0	221	221	120
STPG1	0	221	221	120
STX12	0	221	221	120
SYF2	0	221	221	120
SYTL1	0	221	221	120
SZRD1	0	221	221	120
TARDBP	0	221	221	120
TAS1R1	0	221	221	120
TAS1R2	0	221	221	120
TAS1R3	0	221	221	120
TCEA3	0	221	221	120
TCEB3	0	221	221	120
TCEB3-AS1	0	221	221	120
THAP3	0	221	221	120
THEMIS2	0	221	221	120
TMCO4	0	221	221	120
TMEM201	0	221	221	120
TMEM222	0	221	221	120
TMEM240	0	221	221	120
TMEM50A	0	221	221	120
TMEM51	0	221	221	120
