Hugo_Symbol	Amp	Del	total	AlteredSamples
C11orf88	0	244	244	244
C1QTNF5	0	244	244	244
C2CD2L	0	244	244	244
CADM1	0	244	244	244
CBL	0	244	244	244
CCDC153	0	244	244	244
CCDC84	0	244	244	244
CD3D	0	244	244	244
CD3E	0	244	244	244
CD3G	0	244	244	244
CEP164	0	244	244	244
CLDN25	0	244	244	244
COLCA1	0	244	244	244
COLCA2	0	244	244	244
CRYAB	0	244	244	244
CUL5	0	244	244	244
CXCR5	0	244	244	244
DDX10	0	244	244	244
DDX6	0	244	244	244
DIXDC1	0	244	244	244
DLAT	0	244	244	244
DPAGT1	0	244	244	244
DRD2	0	244	244	244
DSCAML1	0	244	244	244
ELMOD1	0	244	244	244
EXPH5	0	244	244	244
FDX1	0	244	244	244
FDXACB1	0	244	244	244
FOXR1	0	244	244	244
FXYD2	0	244	244	244
FXYD6	0	244	244	244
FXYD6-FXYD2	0	244	244	244
GRIK4	0	244	244	244
H2AFX	0	244	244	244
HINFP	0	244	244	244
HMBS	0	244	244	244
HSPB2	0	244	244	244
HSPB2-C11orf52	0	244	244	244
HTR3A	0	244	244	244
HTR3B	0	244	244	244
HYOU1	0	244	244	244
IFT46	0	244	244	244
IL10RA	0	244	244	244
IL18	0	244	244	244
JAML	0	244	244	244
KDELC2	0	244	244	244
KMT2A	0	244	244	244
LAYN	0	244	244	244
LINC00900	0	244	244	244
LOC100131626	0	244	244	244
LOC100132078	0	244	244	244
LOC100132686	0	244	244	244
LOC100652768	0	244	244	244
LOC101928823	0	244	244	244
LOC101928847	0	244	244	244
LOC101928940	0	244	244	244
LOC101928985	0	244	244	244
LOC101929011	0	244	244	244
LOC101929089	0	244	244	244
LOC101929208	0	244	244	244
LOC101929227	0	244	244	244
LOC102724301	0	244	244	244
LOC105369486	0	244	244	244
LOC105369507	0	244	244	244
LOC105369509	0	244	244	244
LOC105369532	0	244	244	244
LOC283140	0	244	244	244
LOC387810	0	244	244	244
LOC643923	0	244	244	244
LOC649133	0	244	244	244
MCAM	0	244	244	244
MIR100	0	244	244	244
MIR100HG	0	244	244	244
MIR125B1	0	244	244	244
MIR34B	0	244	244	244
MIR34C	0	244	244	244
MIR3656	0	244	244	244
MIR4301	0	244	244	244
MIR4491	0	244	244	244
MIR4492	0	244	244	244
MIR6716	0	244	244	244
MIR6756	0	244	244	244
MIRLET7A2	0	244	244	244
MPZL2	0	244	244	244
MPZL3	0	244	244	244
NCAM1	0	244	244	244
NCAM1-AS1	0	244	244	244
NECTIN1	0	244	244	244
NLRX1	0	244	244	244
NNMT	0	244	244	244
NPAT	0	244	244	244
NXPE1	0	244	244	244
NXPE2	0	244	244	244
NXPE4	0	244	244	244
OAF	0	244	244	244
PAFAH1B2	0	244	244	244
PCSK7	0	244	244	244
PDZD3	0	244	244	244
PHLDB1	0	244	244	244
PIH1D2	0	244	244	244
PLET1	0	244	244	244
POU2AF1	0	244	244	244
POU2F3	0	244	244	244
PPP2R1B	0	244	244	244
PTS	0	244	244	244
RAB39A	0	244	244	244
RBM7	0	244	244	244
RDX	0	244	244	244
REXO2	0	244	244	244
RNF214	0	244	244	244
RNF26	0	244	244	244
RPL23AP64	0	244	244	244
RPS25	0	244	244	244
SC5D	0	244	244	244
SCN2B	0	244	244	244
SCN4B	0	244	244	244
SDHD	0	244	244	244
SIDT2	0	244	244	244
SIK2	0	244	244	244
SIK3	0	244	244	244
SLC35F2	0	244	244	244
SLC37A4	0	244	244	244
SLN	0	244	244	244
SORL1	0	244	244	244
TAGLN	0	244	244	244
TBCEL	0	244	244	244
TECTA	0	244	244	244
TEX12	0	244	244	244
THY1	0	244	244	244
TIMM8B	0	244	244	244
TMEM136	0	244	244	244
TMEM25	0	244	244	244
TMPRSS13	0	244	244	244
TMPRSS4	0	244	244	244
TMPRSS4-AS1	0	244	244	244
TMPRSS5	0	244	244	244
TRAPPC4	0	244	244	244
TREH	0	244	244	244
TRIM29	0	244	244	244
TTC12	0	244	244	244
TTC36	0	244	244	244
UBE4A	0	244	244	244
UPK2	0	244	244	244
USP2	0	244	244	244
USP2-AS1	0	244	244	244
USP28	0	244	244	244
VPS11	0	244	244	244
ZBTB16	0	244	244	244
ZC3H12C	0	244	244	244
ZPR1	0	244	244	244
ZW10	0	244	244	244
ANKRD20A9P	0	242	242	242
ANKRD26P3	0	242	242	242
BASP1P1	0	242	242	242
CRYL1	0	242	242	242
EEF1AKMT1	0	242	242	242
EGFR	242	0	242	242
EGFR-AS1	242	0	242	242
ELDR	242	0	242	242
FAM230C	0	242	242	242
FGF9	0	242	242	242
GJA3	0	242	242	242
GJB2	0	242	242	242
GJB6	0	242	242	242
IFT88	0	242	242	242
IL17D	0	242	242	242
LATS2	0	242	242	242
LINC00350	0	242	242	242
LINC00367	0	242	242	242
LINC00408	0	242	242	242
LINC00417	0	242	242	242
LINC00421	0	242	242	242
LINC00424	0	242	242	242
LINC00442	0	242	242	242
LINC00539	0	242	242	242
LINC00540	0	242	242	242
LINC00621	0	242	242	242
LINC01046	0	242	242	242
LINC01072	0	242	242	242
LOC101928697	0	242	242	242
MICU2	0	242	242	242
MIPEPP3	0	242	242	242
MIR4499	0	242	242	242
MPHOSPH8	0	242	242	242
MRPL57	0	242	242	242
PSPC1	0	242	242	242
SAP18	0	242	242	242
SKA3	0	242	242	242
TPTE2	0	242	242	242
TUBA3C	0	242	242	242
XPO4	0	242	242	242
ZDHHC20	0	242	242	242
ZMYM2	0	242	242	242
ZMYM5	0	242	242	242
ANO1	239	0	239	239
ANO1-AS2	239	0	239	239
CCND1	239	0	239	239
CTTN	239	0	239	239
FADD	239	0	239	239
FGF19	239	0	239	239
FGF3	239	0	239	239
FGF4	239	0	239	239
LINC01488	239	0	239	239
LOC101928443	239	0	239	239
LOC102724265	239	0	239	239
MYEOV	239	0	239	239
ORAOV1	239	0	239	239
SHANK2	239	0	239	239
SHANK2-AS1	239	0	239	239
KIAA0825	0	238	238	238
ABCC13	61	176	237	223
ANKRD20A11P	61	176	237	223
ANKRD30BP2	61	176	237	223
BAGE	61	176	237	223
BAGE2	61	176	237	223
BAGE3	61	176	237	223
BAGE4	61	176	237	223
C21orf140	61	176	237	223
C21orf33	61	176	237	223
CBS	61	176	237	223
CRYAA	61	176	237	223
CYP4F29P	61	176	237	223
FRGCA	61	176	237	223
HSPA13	61	176	237	223
ICOSLG	61	176	237	223
KCNE1B	61	176	237	223
LINC00313	61	176	237	223
LINC00319	61	176	237	223
LIPI	61	176	237	223
LOC100507412	61	176	237	223
LOC102723360	61	176	237	223
LOC102724188	61	176	237	223
LOC102724219	61	176	237	223
LOC102724354	61	176	237	223
LOC102724428	61	176	237	223
LOC102724652	61	176	237	223
LOC102724843	61	176	237	223
LOC105372833	61	176	237	223
LOC105379511	61	176	237	223
LOC105379514	61	176	237	223
LOC388813	61	176	237	223
MGC39584	61	176	237	223
MIR3118-1	61	176	237	223
MIR3156-3	61	176	237	223
MIR3648-1	61	176	237	223
MIR3687-1	61	176	237	223
MIR663A	61	176	237	223
MIR6724-1	61	176	237	223
MIR6724-2	61	176	237	223
MIR6724-3	61	176	237	223
MIR8069-1	61	176	237	223
NRIP1	61	176	237	223
POTED	61	176	237	223
PWP2	61	176	237	223
RBM11	61	176	237	223
RNA18S5	61	176	237	223
RNA28S5	61	176	237	223
RNA45S5	61	176	237	223
RNA5-8S5	61	176	237	223
SAMSN1	61	176	237	223
SAMSN1-AS1	61	176	237	223
SIK1	61	176	237	223
SMIM11A	61	176	237	223
SMIM11B	61	176	237	223
TEKT4P2	61	176	237	223
TPTE	61	176	237	223
U2AF1	61	176	237	223
U2AF1L5	61	176	237	223
ANXA2R	226	0	226	226
BRCAT107	226	0	226	226
BRCAT54	226	0	226	226
C5orf34	226	0	226	226
C5orf51	226	0	226	226
C6	226	0	226	226
C7	226	0	226	226
C9	226	0	226	226
CARD6	226	0	226	226
CCDC152	226	0	226	226
CCL28	226	0	226	226
DAB2	226	0	226	226
FBXO4	226	0	226	226
FGF10	226	0	226	226
FGF10-AS1	226	0	226	226
FLJ32255	226	0	226	226
FYB	226	0	226	226
GHR	226	0	226	226
HCN1	226	0	226	226
HMGCS1	226	0	226	226
LIFR	226	0	226	226
LIFR-AS1	226	0	226	226
LINC00603	226	0	226	226
LINC01265	226	0	226	226
LOC100132356	226	0	226	226
LOC100506548	226	0	226	226
LOC100506639	226	0	226	226
LOC101926940	226	0	226	226
LOC101926960	226	0	226	226
LOC153684	226	0	226	226
LOC648987	226	0	226	226
MROH2B	226	0	226	226
MRPS30	226	0	226	226
NIM1K	226	0	226	226
NNT	226	0	226	226
NNT-AS1	226	0	226	226
OSMR	226	0	226	226
OSMR-AS1	226	0	226	226
OXCT1	226	0	226	226
OXCT1-AS1	226	0	226	226
PAIP1	226	0	226	226
PLCXD3	226	0	226	226
PRKAA1	226	0	226	226
PTGER4	226	0	226	226
RICTOR	226	0	226	226
RPL37	226	0	226	226
SEPP1	226	0	226	226
SNORD72	226	0	226	226
TMEM267	226	0	226	226
TTC33	226	0	226	226
ZNF131	226	0	226	226
hsa-mir-1274a	226	0	226	226
CYSLTR2	0	219	219	219
FAT1	0	219	219	219
ITM2B	0	219	219	219
LINC00441	0	219	219	219
LINC00462	0	219	219	219
LPAR6	0	219	219	219
RB1	0	219	219	219
RCBTB2	0	219	219	219
MIR582	0	218	218	218
PART1	0	218	218	218
PDE4D	0	218	218	218
AIFM3	128	88	216	205
ARVCF	128	88	216	205
BCRP2	128	88	216	205
C22orf29	128	88	216	205
C22orf39	128	88	216	205
CCDC116	128	88	216	205
CCDC188	128	88	216	205
CDC45	128	88	216	205
CLDN5	128	88	216	205
CLTCL1	128	88	216	205
COMT	128	88	216	205
CRKL	128	88	216	205
DGCR10	128	88	216	205
DGCR11	128	88	216	205
DGCR14	128	88	216	205
DGCR2	128	88	216	205
DGCR5	128	88	216	205
DGCR6	128	88	216	205
DGCR6L	128	88	216	205
DGCR8	128	88	216	205
DGCR9	128	88	216	205
FAM230A	128	88	216	205
FAM230B	128	88	216	205
FLJ41941	128	88	216	205
GGT3P	128	88	216	205
GNB1L	128	88	216	205
GP1BB	128	88	216	205
GSC2	128	88	216	205
HIC2	128	88	216	205
HIRA	128	88	216	205
KLHL22	128	88	216	205
LINC00895	128	88	216	205
LINC00896	128	88	216	205
LINC01311	128	88	216	205
LOC100996335	128	88	216	205
LOC100996415	128	88	216	205
LOC100996432	128	88	216	205
LOC101927859	128	88	216	205
LOC101928891	128	88	216	205
LOC102725072	128	88	216	205
LOC284865	128	88	216	205
LOC642643	128	88	216	205
LOC729461	128	88	216	205
LRRC74B	128	88	216	205
LZTR1	128	88	216	205
MED15	128	88	216	205
MICAL3	128	88	216	205
MIR1286	128	88	216	205
MIR1306	128	88	216	205
MIR130B	128	88	216	205
MIR185	128	88	216	205
MIR301B	128	88	216	205
MIR3618	128	88	216	205
MIR4761	128	88	216	205
MIR648	128	88	216	205
MIR649	128	88	216	205
MIR6816	128	88	216	205
MRPL40	128	88	216	205
P2RX6	128	88	216	205
P2RX6P	128	88	216	205
PEX26	128	88	216	205
PI4KA	128	88	216	205
PI4KAP1	128	88	216	205
PI4KAP2	128	88	216	205
POM121L4P	128	88	216	205
POM121L8P	128	88	216	205
PPIL2	128	88	216	205
PRODH	128	88	216	205
RANBP1	128	88	216	205
RIMBP3	128	88	216	205
RIMBP3B	128	88	216	205
RIMBP3C	128	88	216	205
RTN4R	128	88	216	205
SCARF2	128	88	216	205
SDF2L1	128	88	216	205
SEPT5	128	88	216	205
SEPT5-GP1BB	128	88	216	205
SERPIND1	128	88	216	205
SLC25A1	128	88	216	205
SLC7A4	128	88	216	205
SNAP29	128	88	216	205
TANGO2	128	88	216	205
TBX1	128	88	216	205
THAP7	128	88	216	205
THAP7-AS1	128	88	216	205
TMEM191A	128	88	216	205
TMEM191B	128	88	216	205
TMEM191C	128	88	216	205
TRMT2A	128	88	216	205
TSSK2	128	88	216	205
TUBA3FP	128	88	216	205
TUBA8	128	88	216	205
TXNRD2	128	88	216	205
UBE2L3	128	88	216	205
UFD1L	128	88	216	205
USP18	128	88	216	205
YDJC	128	88	216	205
YPEL1	128	88	216	205
ZDHHC8	128	88	216	205
ZNF74	128	88	216	205
JAG1	215	0	215	215
LOC101929395	215	0	215	215
LOC101929413	215	0	215	215
LOC339593	215	0	215	215
MIR6870	215	0	215	215
MKKS	215	0	215	215
SLX4IP	215	0	215	215
SNAP25	215	0	215	215
SNAP25-AS1	215	0	215	215
ACTL10	214	0	214	214
AHCY	214	0	214	214
ASIP	214	0	214	214
C20orf144	214	0	214	214
CBFA2T2	214	0	214	214
CHMP4B	214	0	214	214
E2F1	214	0	214	214
EIF2S2	214	0	214	214
MIR4755	214	0	214	214
NECAB3	214	0	214	214
PXMP4	214	0	214	214
RALY	214	0	214	214
RALY-AS1	214	0	214	214
ZNF341	214	0	214	214
ZNF341-AS1	214	0	214	214
KCNIP4	0	206	206	206
MIR6814	0	206	206	206
MIR6859-1	102	104	206	173
MIR6859-2	102	104	206	173
MIR6859-3	102	104	206	173
MIR7978	0	206	206	206
PRDM15	0	206	206	206
RIPK4	0	206	206	206
NSD1	0	198	198	198
RAB24	0	198	198	198
ABCA7	0	191	191	191
ARHGAP45	0	191	191	191
ARID3A	0	191	191	191
ATP5D	0	191	191	191
AZU1	0	191	191	191
BSG	0	191	191	191
C19orf24	0	191	191	191
C2CD4C	0	191	191	191
CBARP	0	191	191	191
CDC34	0	191	191	191
CFD	0	191	191	191
CIRBP	0	191	191	191
CIRBP-AS1	0	191	191	191
CNN2	0	191	191	191
EFNA2	0	191	191	191
ELANE	0	191	191	191
FGF22	0	191	191	191
FSTL3	0	191	191	191
GPX4	0	191	191	191
GRIN3B	0	191	191	191
GZMM	0	191	191	191
HCN2	0	191	191	191
KISS1R	0	191	191	191
LINC01002	0	191	191	191
MADCAM1	0	191	191	191
MED16	0	191	191	191
MIDN	0	191	191	191
MIER2	0	191	191	191
MIR3187	0	191	191	191
MIR4745	0	191	191	191
MISP	0	191	191	191
MUM1	0	191	191	191
ODF3L2	0	191	191	191
OR4F17	0	191	191	191
PALM	0	191	191	191
PLPP2	0	191	191	191
PLPPR3	0	191	191	191
POLR2E	0	191	191	191
POLRMT	0	191	191	191
PRSS57	0	191	191	191
PRTN3	0	191	191	191
PTBP1	0	191	191	191
R3HDM4	0	191	191	191
RNF126	0	191	191	191
SBNO2	0	191	191	191
SHC2	0	191	191	191
STK11	0	191	191	191
THEG	0	191	191	191
TMEM259	0	191	191	191
TPGS1	0	191	191	191
WASH5P	0	191	191	191
WDR18	0	191	191	191
CCDC83	0	190	190	190
EED	0	190	190	190
HIKESHI	0	190	190	190
MIR6755	0	190	190	190
PICALM	0	190	190	190
ADARB2	0	183	183	183
ADARB2-AS1	0	183	183	183
DIP2C	0	183	183	183
GTPBP4	0	183	183	183
IDI1	0	183	183	183
IDI2	0	183	183	183
IDI2-AS1	0	183	183	183
LARP4B	0	183	183	183
LINC00200	0	183	183	183
LINC00700	0	183	183	183
LINC00701	0	183	183	183
LOC101927762	0	183	183	183
LOC102723376	0	183	183	183
LOC105376351	0	183	183	183
MIR5699	0	183	183	183
MIR6072	0	183	183	183
PFKP	0	183	183	183
PITRM1	0	183	183	183
PITRM1-AS1	0	183	183	183
PRR26	0	183	183	183
SNORD142	0	183	183	183
TUBB8	0	183	183	183
WDR37	0	183	183	183
ZMYND11	0	183	183	183
B4GALNT3	179	0	179	179
CCDC77	179	0	179	179
IQSEC3	179	0	179	179
KDM5A	179	0	179	179
LOC100049716	179	0	179	179
LOC100288778	179	0	179	179
LOC101929384	179	0	179	179
LOC102723544	179	0	179	179
LOC105369595	179	0	179	179
LOC574538	179	0	179	179
NINJ2	179	0	179	179
SLC6A12	179	0	179	179
SLC6A13	179	0	179	179
WNK1	179	0	179	179
BTG3	0	176	176	176
C21orf91	0	176	176	176
C21orf91-OT1	0	176	176	176
CHODL	0	176	176	176
CHODL-AS1	0	176	176	176
CXADR	0	176	176	176
D21S2088E	0	176	176	176
LINC00308	0	176	176	176
LINC00317	0	176	176	176
LINC00320	0	176	176	176
LINC01425	0	176	176	176
LINC01549	0	176	176	176
LOC101927843	0	176	176	176
MIR125B2	0	176	176	176
MIR548X	0	176	176	176
MIR548XHG	0	176	176	176
MIR6130	0	176	176	176
MIR99A	0	176	176	176
MIR99AHG	0	176	176	176
MIRLET7C	0	176	176	176
NCAM2	0	176	176	176
TMPRSS15	0	176	176	176
USP25	0	176	176	176
BMS1P17	0	175	175	155
BMS1P22	0	175	175	155
POTEH-AS1	0	175	175	155
VPS50	167	0	167	167
ANO9	0	165	165	165
B4GALNT4	0	165	165	165
BET1L	0	165	165	165
CCSER1	0	165	165	165
CDHR5	0	165	165	165
DEAF1	0	165	165	165
DLGAP1	165	0	165	165
DLGAP1-AS1	165	0	165	165
DLGAP1-AS2	165	0	165	165
DRD4	0	165	165	165
EPS8L2	0	165	165	165
GAPLINC	165	0	165	165
HRAS	0	165	165	165
IFITM1	0	165	165	165
IFITM2	0	165	165	165
IFITM3	0	165	165	165
IFITM5	0	165	165	165
IRF7	0	165	165	165
LINC01001	0	165	165	165
LMNTD2	0	165	165	165
LOC104968399	165	0	165	165
LOC143666	0	165	165	165
LOC727896	165	0	165	165
LPIN2	165	0	165	165
LRRC56	0	165	165	165
MIR210	0	165	165	165
MIR210HG	0	165	165	165
MIR6743	0	165	165	165
MYL12A	165	0	165	165
MYL12B	165	0	165	165
MYOM1	165	0	165	165
NLRP6	0	165	165	165
ODF3	0	165	165	165
PGGHG	0	165	165	165
PHRF1	0	165	165	165
PKP3	0	165	165	165
PSMD13	0	165	165	165
PTDSS2	0	165	165	165
RASSF7	0	165	165	165
RIC8A	0	165	165	165
RNH1	0	165	165	165
SCGB1C1	0	165	165	165
SCT	0	165	165	165
SIGIRR	0	165	165	165
SIRT3	0	165	165	165
TALDO1	0	165	165	165
TGIF1	165	0	165	165
TMEM80	0	165	165	165
BRMS1L	160	0	160	160
INSM2	160	0	160	160
KIAA0391	160	0	160	160
LINC00609	160	0	160	160
MBIP	160	0	160	160
MIPOL1	160	0	160	160
MIR4503	160	0	160	160
NFKBIA	160	0	160	160
NKX2-1	160	0	160	160
NKX2-1-AS1	160	0	160	160
NKX2-8	160	0	160	160
PAX9	160	0	160	160
PSMA6	160	0	160	160
PTCSC3	160	0	160	160
RALGAPA1	160	0	160	160
SFTA3	160	0	160	160
SLC25A21	160	0	160	160
SLC25A21-AS1	160	0	160	160
SNORA101B	160	0	160	160
PARD3	0	159	159	159
PARD3-AS1	0	159	159	159
AAMP	0	158	158	158
ABCA12	0	158	158	158
ABCB6	0	158	158	158
ACKR3	0	158	158	158
ACSL3	0	158	158	158
AGAP1	0	158	158	158
AGAP1-IT1	0	158	158	158
AGFG1	0	158	158	158
AGXT	0	158	158	158
ALPI	0	158	158	158
ALPP	0	158	158	158
ALPPL2	0	158	158	158
ANKMY1	0	158	158	158
ANKZF1	0	158	158	158
ANO7	0	158	158	158
AP1S3	0	158	158	158
AQP12A	0	158	158	158
AQP12B	0	158	158	158
ARL4C	0	158	158	158
ARMC9	0	158	158	158
ARPC2	0	158	158	158
ASB1	0	158	158	158
ASB18	0	158	158	158
ASIC4	0	158	158	158
ATG16L1	0	158	158	158
ATG4B	0	158	158	158
ATG9A	0	158	158	158
ATIC	0	158	158	158
B3GNT7	0	158	158	158
BARD1	0	158	158	158
BCS1L	0	158	158	158
BOK	0	158	158	158
BOK-AS1	0	158	158	158
C2orf54	0	158	158	158
C2orf57	0	158	158	158
C2orf72	0	158	158	158
C2orf82	0	158	158	158
C2orf83	0	158	158	158
CAB39	0	158	158	158
CAPN10	0	158	158	158
CAPN10-AS1	0	158	158	158
CATIP	0	158	158	158
CATIP-AS1	0	158	158	158
CATIP-AS2	0	158	158	158
CCDC140	0	158	158	158
CCL20	0	158	158	158
CDK5R2	0	158	158	158
CFAP65	0	158	158	158
CHPF	0	158	158	158
CHRND	0	158	158	158
CHRNG	0	158	158	158
CNOT9	0	158	158	158
CNPPD1	0	158	158	158
COL4A3	0	158	158	158
COL4A4	0	158	158	158
COL6A3	0	158	158	158
COPS7B	0	158	158	158
COPS8	0	158	158	158
COPS9	0	158	158	158
CRYBA2	0	158	158	158
CTDSP1	0	158	158	158
CUL3	0	158	158	158
CXCR1	0	158	158	158
CXCR2	0	158	158	158
CXCR2P1	0	158	158	158
CYP27A1	0	158	158	158
D2HGDH	0	158	158	158
DAW1	0	158	158	158
DES	0	158	158	158
DGKD	0	158	158	158
DIRC3	0	158	158	158
DIRC3-AS1	0	158	158	158
DIS3L2	0	158	158	158
DNAJB2	0	158	158	158
DNAJB3	0	158	158	158
DNER	0	158	158	158
DNPEP	0	158	158	158
DOCK10	0	158	158	158
DTYMK	0	158	158	158
DUSP28	0	158	158	158
ECEL1	0	158	158	158
ECEL1P2	0	158	158	158
EFHD1	0	158	158	158
EIF4E2	0	158	158	158
EPHA4	0	158	158	158
ERFE	0	158	158	158
ESPNL	0	158	158	158
FAM124B	0	158	158	158
FAM134A	0	158	158	158
FARP2	0	158	158	158
FARSB	0	158	158	158
FBXO36	0	158	158	158
FEV	0	158	158	158
FLJ43879	0	158	158	158
FN1	0	158	158	158
GAL3ST2	0	158	158	158
GBX2	0	158	158	158
GIGYF2	0	158	158	158
GLB1L	0	158	158	158
GMPPA	0	158	158	158
GPBAR1	0	158	158	158
GPC1	0	158	158	158
GPR35	0	158	158	158
GPR55	0	158	158	158
HDAC4	0	158	158	158
HDLBP	0	158	158	158
HES6	0	158	158	158
HJURP	0	158	158	158
HTR2B	0	158	158	158
IGFBP2	0	158	158	158
IGFBP5	0	158	158	158
IHH	0	158	158	158
ILKAP	0	158	158	158
ING5	0	158	158	158
INHA	0	158	158	158
INPP5D	0	158	158	158
IQCA1	0	158	158	158
IRS1	0	158	158	158
ITM2C	0	158	158	158
KCNE4	0	158	158	158
KCNJ13	0	158	158	158
KIF1A	0	158	158	158
KLHL30	0	158	158	158
LINC00471	0	158	158	158
LINC00607	0	158	158	158
LINC00608	0	158	158	158
LINC01107	0	158	158	158
LINC01173	0	158	158	158
LINC01237	0	158	158	158
LINC01280	0	158	158	158
